Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
5126,NEKOR787891091,Business Owner/Personal Business,163258,9481972,Vehicle loan,132509,7361,12,88332,5,18,"[163258.0,9481972.0,7361.0,88332.0,5.0,18.0]","[3.7747178372425156,3.8137570380521084,1.6223932998812494,4.337989142001953,1.5767734967968525,1.7109665506042964]",1
5138,NEKOR079249712,Business Owner/Personal Business,184934,8928942,Personal loan,172005,9555,16,152880,2,18,"[184934.0,8928942.0,9555.0,152880.0,2.0,18.0]","[4.2758925658320415,3.591322078873368,2.105959513702668,7.507944799498014,0.630709398718741,1.7109665506042964]",1
5147,NEKOR147973929,Politician/Family Member or Close Asscociates,17542,8463188,Personal loan,13916,1159,11,12749,10,12,"[17542.0,8463188.0,1159.0,12749.0,10.0,12.0]","[0.4055917645745275,3.403990520047744,0.2554481503277229,0.6261040570957626,3.153546993593705,1.1406443670695308]",1
5153,NEKOR390608779,Business Owner/Personal Business,97950,9471225,Personal loan,53942,8990,6,53940,8,6,"[97950.0,9471225.0,8990.0,53940.0,8.0,6.0]","[2.2647197206746648,3.80943447235713,1.981431295466979,2.6489962224288517,2.522837594874964,0.5703221835347654]",1
5161,NEKOR094566204,Politician/Family Member or Close Asscociates,22026,9487835,Personal loan,4557,506,6,3036,6,9,"[22026.0,9487835.0,506.0,3036.0,6.0,9.0]","[0.5092671420886183,3.8161152033698396,0.11152438659691784,0.14909811885973293,1.8921281961562229,0.8554832753021482]",1
5162,NEKOR830596919,Retired,9581,8425105,Personal loan,5267,1755,3,5265,8,3,"[9581.0,8425105.0,1755.0,5265.0,8.0,3.0]","[0.22152403924230693,3.3886731040840457,0.3868088902719186,0.25856442549291625,2.522837594874964,0.2851610917673827]",1
5169,NEKOR478917094,Lawyer/Accountant,14360,9430027,Occupational Loans,10356,1150,8,9200,2,9,"[14360.0,9430027.0,1150.0,9200.0,2.0,9.0]","[0.33202016527706163,3.7928641679464365,0.2534645149929951,0.45181248139313007,0.630709398718741,0.8554832753021482]",1
5187,NEKOR983555465,Politician/Family Member or Close Asscociates,4123,9004782,Occupational Loans,3818,424,4,1696,2,9,"[4123.0,9004782.0,424.0,1696.0,2.0,9.0]","[0.09532863101931233,3.6218257898910626,0.09345126465828689,0.08329064874377702,0.630709398718741,0.8554832753021482]",1
5192,NEKOR110166515,Retired,8808,7848014,Personal loan,5586,155,32,4960,0,36,"[8808.0,7848014.0,155.0,4960.0,0.0,36.0]","[0.20365136600002498,3.1565605369042937,0.03416260854253412,0.2435858595336875,0.0,3.4219331012085927]",1
5198,NEKOR948515983,Business Owner/Personal Business,96721,8158342,Personal loan,83007,13834,4,55336,9,6,"[96721.0,8158342.0,13834.0,55336.0,9.0,6.0]","[2.2363037887021364,3.2813779898670985,3.0490679134026903,2.7175538554750265,2.8381922942343345,0.5703221835347654]",1
5215,NEKOR850840591,Business Owner/Personal Business,361262,7513393,Vehicle loan,28620,9540,3,28620,4,3,"[361262.0,7513393.0,9540.0,28620.0,4.0,3.0]","[8.352804244312106,3.0219721629004437,2.102653454811455,1.4055296975512372,1.261418797437482,0.2851610917673827]",1
5225,NEKOR144469737,Politician/Family Member or Close Asscociates,23250,6925619,Occupational Loans,15895,883,18,15894,3,18,"[23250.0,6925619.0,883.0,15894.0,3.0,18.0]","[0.5375674681540169,2.7855627715539977,0.19461666672940406,0.7805551716589575,0.9460640980781114,1.7109665506042964]",1
5273,NEKOR740128966,Lawyer/Accountant,46490,6463446,Personal loan,38863,1619,10,16190,10,24,"[46490.0,6463446.0,1619.0,16190.0,10.0,24.0]","[1.074903724493774,2.5996715316781938,0.35683395632492093,0.7950917471472582,3.153546993593705,2.2812887341390615]",1
5278,NEKOR348423300,Retired,22676,6810894,Vehicle loan,4431,246,12,2952,5,18,"[22676.0,6810894.0,246.0,2952.0,5.0,18.0]","[0.5242959100155048,2.7394190710462842,0.054219365815892866,0.14497287446440435,1.5767734967968525,1.7109665506042964]",1
5279,NEKOR722011742,Retired,16587,7717823,Personal loan,12473,346,4,1384,8,36,"[16587.0,7717823.0,346.0,1384.0,8.0,36.0]","[0.3835110363127173,3.104196235201964,0.07625975842397939,0.06796831241827087,2.522837594874964,3.4219331012085927]",1
5284,NEKOR984811261,Retired,21334,8347425,Occupational Loans,20652,1147,9,10323,6,18,"[21334.0,8347425.0,1147.0,10323.0,6.0,18.0]","[0.4932672845418407,3.3574293241281583,0.2528033032147525,0.5069630701544872,1.8921281961562229,1.7109665506042964]",1
5298,NEKOR587884362,Politician/Family Member or Close Asscociates,13087,9751348,Vehicle loan,5467,227,11,2497,7,24,"[13087.0,9751348.0,227.0,2497.0,7.0,24.0]","[0.30258690132179006,3.922103130603565,0.050031691220356424,0.12262780065637453,2.2074828955155934,2.2812887341390615]",1
5320,NEKOR621745386,Lawyer/Accountant,150012,9615024,Personal loan,92182,7681,9,69129,0,12,"[150012.0,9615024.0,7681.0,69129.0,0.0,12.0]","[3.468454668073995,3.867272066511052,1.6929225562271264,3.3949288071984443,0.0,1.1406443670695308]",1
5332,NEKOR974516464,Business Owner/Personal Business,80554,8442256,Occupational Loans,78039,26013,3,78039,0,3,"[80554.0,8442256.0,26013.0,78039.0,0.0,3.0]","[1.8625036485883302,3.3955714314530394,5.733367329141549,3.832499373417226,0.0,0.2851610917673827]",1
5333,NEKOR720784851,Business Owner/Personal Business,5476,7635499,Vehicle loan,4970,276,7,1932,2,18,"[5476.0,7635499.0,276.0,1932.0,2.0,18.0]","[0.12661158948866222,3.071084585599898,0.060831483598318824,0.09488062109255731,0.630709398718741,1.7109665506042964]",1
5334,NEKOR485505670,Lawyer/Accountant,22030,7778015,Personal loan,18684,1557,5,7785,9,12,"[22030.0,7778015.0,1557.0,7785.0,9.0,12.0]","[0.5093596268143222,3.1284061425539824,0.34316891290790724,0.38232175735277363,2.8381922942343345,1.1406443670695308]",1
5342,NEKOR412870102,Lawyer/Accountant,33208,7354682,Vehicle loan,27666,4611,4,18444,6,6,"[33208.0,7354682.0,4611.0,18444.0,6.0,6.0]","[0.767808192793918,2.958136792656122,1.0162825031588698,0.9057858050885751,1.8921281961562229,0.5703221835347654]",1
5347,NEKOR701778062,Lawyer/Accountant,110919,7117750,Occupational Loans,86658,2407,28,67396,6,36,"[110919.0,7117750.0,2407.0,67396.0,6.0,36.0]","[2.564578322588189,2.8628400460996293,0.5305122500766428,3.3098210865186295,1.8921281961562229,3.4219331012085927]",1
5349,NEKOR512035602,Retired,6492,7858818,Vehicle loan,3668,203,7,1421,7,18,"[6492.0,7858818.0,203.0,1421.0,7.0,18.0]","[0.1501027098174571,3.1609060286479007,0.04474199699441565,0.06978538435430846,2.2074828955155934,1.7109665506042964]",1
5358,NEKOR737589274,Retired,22463,6988694,Occupational Loans,13052,725,6,4350,1,18,"[22463.0,6988694.0,725.0,4350.0,1.0,18.0]","[0.5193710983717712,2.8109322543129784,0.15979284640862734,0.21362872761522997,0.3153546993593705,1.7109665506042964]",1
5359,NEKOR477392775,Retired,25905,7189216,Vehicle loan,4040,224,17,3808,2,18,"[25905.0,7189216.0,224.0,3808.0,2.0,18.0]","[0.5989542048399917,2.8915844845435976,0.04937047944211383,0.18701107925489557,0.630709398718741,1.7109665506042964]",1
5371,NEKOR319428176,Politician/Family Member or Close Asscociates,8442,6908621,Vehicle loan,5710,158,33,5214,9,36,"[8442.0,6908621.0,158.0,5214.0,9.0,36.0]","[0.19518901359811658,2.7787259825260606,0.034823820320776716,0.25605981282432394,2.8381922942343345,3.4219331012085927]",1
5390,NEKOR701287070,Business Owner/Personal Business,16593,7575729,Occupational Loans,12020,667,9,6003,7,18,"[16593.0,7575729.0,667.0,6003.0,7.0,18.0]","[0.3836497634012732,3.0470444114500084,0.14700941869593714,0.2948076441090174,2.2074828955155934,1.7109665506042964]",1
5392,NEKOR479194369,Business Owner/Personal Business,273469,7412708,Occupational Loans,205889,11438,5,57190,3,18,"[273469.0,7412708.0,11438.0,57190.0,3.0,18.0]","[6.322926363381112,2.9814755101602457,2.5209801065129374,2.8086038924862073,0.9460640980781114,1.7109665506042964]",1
5398,NEKOR142153703,Retired,9116,8421309,Occupational Loans,8553,237,31,7347,6,36,"[9116.0,8421309.0,237.0,7347.0,6.0,36.0]","[0.2107726898792266,3.387146309687643,0.052235730481165074,0.3608115544342746,1.8921281961562229,3.4219331012085927]",1
5405,NEKOR623200786,Business Owner/Personal Business,207066,7150094,Occupational Loans,192091,10671,14,149394,5,18,"[207066.0,7150094.0,10671.0,149394.0,5.0,18.0]","[4.787610553151813,2.875849170956648,2.3519302952089136,7.336747157091877,1.5767734967968525,1.7109665506042964]",1
5414,NEKOR686086342,Lawyer/Accountant,48446,9294448,Vehicle loan,7874,328,6,1968,8,24,"[48446.0,9294448.0,328.0,1968.0,8.0,24.0]","[1.1201287553629893,3.7383327513316154,0.07229248775452382,0.09664858297626956,2.522837594874964,2.2812887341390615]",1
5420,NEKOR988374575,Politician/Family Member or Close Asscociates,9881,7442187,Occupational Loans,3493,1164,3,3492,9,3,"[9881.0,7442187.0,1164.0,3492.0,9.0,3.0]","[0.22846039367010068,2.993332299415133,0.2565501699581272,0.17149230272008806,2.8381922942343345,0.2851610917673827]",1
5460,NEKOR310626364,Business Owner/Personal Business,298445,6682450,Personal loan,72660,12110,5,60550,5,6,"[298445.0,6682450.0,12110.0,60550.0,5.0,6.0]","[6.900400990676369,2.6877574326238585,2.669091544839279,2.9736136682993504,1.5767734967968525,0.5703221835347654]",1
5461,NEKOR693674691,Lawyer/Accountant,6506,8394621,Occupational Loans,5438,906,6,5436,8,6,"[6506.0,8394621.0,906.0,5436.0,8.0,6.0]","[0.15042640635742083,3.3764120923928087,0.19968595702926395,0.26696224444054945,2.522837594874964,0.5703221835347654]",1
5465,NEKOR121151626,Politician/Family Member or Close Asscociates,10977,6291058,Occupational Loans,10542,439,15,6585,3,24,"[10977.0,6291058.0,439.0,6585.0,3.0,24.0]","[0.2538012085129739,2.5303351163970977,0.09675732354949987,0.3233896945623654,0.9460640980781114,2.2812887341390615]",1
5487,NEKOR351125145,Business Owner/Personal Business,130587,7509285,Vehicle loan,35295,2941,11,32351,8,12,"[130587.0,7509285.0,2941.0,32351.0,8.0,12.0]","[3.0193257188743488,3.020319878553652,0.6482079466038249,1.5887593027770817,2.522837594874964,1.1406443670695308]",1
5496,NEKOR680437487,Business Owner/Personal Business,301955,8751869,Vehicle loan,19523,6507,3,19521,9,3,"[301955.0,8751869.0,6507.0,19521.0,9.0,3.0]","[6.981556337481556,3.5201013032795356,1.4341683470081905,0.9586773314429665,2.8381922942343345,0.2851610917673827]",1
5510,NEKOR530070290,Lawyer/Accountant,59076,9424690,Occupational Loans,17513,486,28,13608,0,36,"[59076.0,9424690.0,486.0,13608.0,0.0,36.0]","[1.3659069139211484,3.790717565814297,0.10711630807530054,0.6682895920432298,0.0,3.4219331012085927]",1
5514,NEKOR232072614,Lawyer/Accountant,12396,9108660,Occupational Loans,8804,733,9,6597,6,12,"[12396.0,9108660.0,733.0,6597.0,6.0,12.0]","[0.28661016495643843,3.663606703565853,0.16155607781727427,0.32397901519026945,1.8921281961562229,1.1406443670695308]",1
5538,NEKOR077661513,Business Owner/Personal Business,202249,9339870,Occupational Loans,59145,19715,3,59145,5,3,"[202249.0,9339870.0,19715.0,59145.0,5.0,3.0]","[4.676235822222871,3.7566019966091173,4.345263402684259,2.9046140447822477,1.5767734967968525,0.2851610917673827]",1
5541,NEKOR112928477,Politician/Family Member or Close Asscociates,19158,8337060,Personal loan,6415,356,14,4984,7,18,"[19158.0,8337060.0,356.0,4984.0,7.0,18.0]","[0.4429555937589099,3.3532604031801307,0.07846379768478805,0.2447645007894957,2.2074828955155934,1.7109665506042964]",1
5551,NEKOR603684713,Retired,3233,9701769,Occupational Loans,3025,84,36,3024,3,36,"[3233.0,9701769.0,84.0,3024.0,3.0,36.0]","[0.07475077955019083,3.902161892621679,0.018513929790792687,0.14850879823182883,0.9460640980781114,3.4219331012085927]",1
5565,NEKOR210373332,Business Owner/Personal Business,67718,7871410,Vehicle loan,56436,3135,15,47025,10,18,"[67718.0,7871410.0,3135.0,47025.0,10.0,18.0]","[1.5657201638044609,3.1659706743379696,0.6909663082635127,2.309400210599124,3.153546993593705,1.7109665506042964]",1
5567,NEKOR274886627,Politician/Family Member or Close Asscociates,24222,6413927,Occupational Loans,11662,3887,3,11661,0,3,"[24222.0,6413927.0,3887.0,11661.0,0.0,3.0]","[0.5600412565000688,2.5797544263790746,0.8567100606763234,0.5726723201657924,0.0,0.2851610917673827]",1
5568,NEKOR183745876,Business Owner/Personal Business,64557,9113154,Occupational Loans,61404,10234,3,30702,10,6,"[64557.0,9113154.0,10234.0,30702.0,10.0,6.0]","[1.4926341093169406,3.6654142415051134,2.2556137795115756,1.5077768264925955,3.153546993593705,0.5703221835347654]",1
5573,NEKOR682108420,Retired,30078,7216839,Occupational Loans,10955,456,20,9120,5,24,"[30078.0,7216839.0,456.0,9120.0,5.0,24.0]","[0.6954388949306031,2.90269476947822,0.10050419029287458,0.4478836772071028,1.5767734967968525,2.2812887341390615]",1
5575,NEKOR292609713,Retired,24927,7623228,Occupational Loans,13187,1465,8,11720,5,9,"[24927.0,7623228.0,1465.0,11720.0,5.0,9.0]","[0.5763416894053841,3.0661490497626334,0.3228917517084677,0.5755698132529874,1.5767734967968525,0.8554832753021482]",1
5588,NEKOR408792345,Business Owner/Personal Business,128330,9658331,Personal loan,78040,4335,5,21675,5,18,"[128330.0,9658331.0,4335.0,21675.0,5.0,18.0]","[2.9671412123959136,3.8846906347210113,0.9554510195605511,1.0644603841517493,1.5767734967968525,1.7109665506042964]",1
5596,NEKOR015540195,Lawyer/Accountant,163589,6566688,Occupational Loans,146075,6086,4,24344,6,24,"[163589.0,6566688.0,6086.0,24344.0,6.0,24.0]","[3.7823709482945147,2.641196638915652,1.3413782941281462,1.1955351138080823,1.8921281961562229,2.2812887341390615]",1
5605,NEKOR057415821,Politician/Family Member or Close Asscociates,22014,9619673,Occupational Loans,8849,2949,3,8847,7,3,"[22014.0,9619673.0,2949.0,8847.0,7.0,3.0]","[0.5089896879115066,3.869141947214128,0.6499711780124717,0.43447663292228494,2.2074828955155934,0.2851610917673827]",1
5662,NEKOR336812047,Business Owner/Personal Business,38971,9175421,Vehicle loan,37667,1046,16,16736,3,36,"[38971.0,9175421.0,1046.0,16736.0,3.0,36.0]","[0.9010555613518363,3.690458737469496,0.2305425066805851,0.821905835716894,0.9460640980781114,3.4219331012085927]",1
5699,NEKOR125376579,Retired,21517,6937132,Personal loan,17929,2988,4,11952,3,6,"[21517.0,6937132.0,2988.0,11952.0,3.0,6.0]","[0.4974984607427949,2.790193431165637,0.6585669311296255,0.5869633453924663,0.9460640980781114,0.5703221835347654]",1
5701,NEKOR973875390,Lawyer/Accountant,30936,8972546,Occupational Loans,21852,910,22,20020,7,24,"[30936.0,8972546.0,910.0,20020.0,7.0,24.0]","[0.7152768685940932,3.608860103863025,0.2005675727335874,0.9831832475533113,2.2074828955155934,2.2812887341390615]",1
5703,NEKOR479064794,Retired,17798,9133967,Occupational Loans,16009,1778,6,10668,4,9,"[17798.0,9133967.0,1778.0,10668.0,4.0,9.0]","[0.41151078701957816,3.673785466945663,0.3918781805717785,0.5239060382067295,1.261418797437482,0.8554832753021482]",1
5715,NEKOR022866741,Retired,7794,9372825,Vehicle loan,5715,317,8,2536,0,18,"[7794.0,9372825.0,317.0,2536.0,0.0,18.0]","[0.18020648803408204,3.769856872618982,0.0698680445676343,0.1245430926970628,0.0,1.7109665506042964]",1
5721,NEKOR759657170,Politician/Family Member or Close Asscociates,20339,6564869,Personal loan,6980,290,18,5220,9,24,"[20339.0,6564869.0,290.0,5220.0,9.0,24.0]","[0.47026170902299136,2.6404650164164276,0.06391713856345094,0.256354473138276,2.8381922942343345,2.2812887341390615]",1
5724,NEKOR163094694,Retired,16954,8286118,Vehicle loan,14869,1239,8,9912,6,12,"[16954.0,8286118.0,1239.0,9912.0,6.0,12.0]","[0.3919965098960517,3.33277095108805,0.2730804644141921,0.4867788386487723,1.8921281961562229,1.1406443670695308]",1
5749,NEKOR187731196,Lawyer/Accountant,116492,6270509,Vehicle loan,98738,16456,5,82280,1,6,"[116492.0,6270509.0,16456.0,82280.0,1.0,6.0]","[2.6934326666751716,2.5220700747607236,3.6269670075867193,4.0407751053289935,0.3153546993593705,0.5703221835347654]",1
5750,NEKOR479645192,Retired,6171,8228261,Vehicle loan,4256,236,4,944,0,18,"[6171.0,8228261.0,236.0,944.0,0.0,18.0]","[0.14268081057971777,3.3095002073070536,0.05201532655508421,0.04635988939512117,0.0,1.7109665506042964]",1
5760,NEKOR900845414,Business Owner/Personal Business,371131,8303076,Vehicle loan,54142,4511,12,54132,3,12,"[371131.0,8303076.0,4511.0,54132.0,3.0,12.0]","[8.580987183805094,3.3395916516608093,0.9942421105507834,2.6584253524753167,0.9460640980781114,1.1406443670695308]",1
5794,NEKOR406222992,Business Owner/Personal Business,163615,7790436,Vehicle loan,24381,4063,3,12189,3,6,"[163615.0,7790436.0,4063.0,12189.0,3.0,6.0]","[3.7829720990115905,3.1334020100981648,0.8955011516665558,0.598602427793572,0.9460640980781114,0.5703221835347654]",1
5795,NEKOR555220894,Politician/Family Member or Close Asscociates,10402,9744028,Personal loan,8887,493,9,4437,8,18,"[10402.0,9744028.0,493.0,4437.0,8.0,18.0]","[0.24050652919303586,3.9191589433059715,0.10865913555786659,0.21790130216753456,2.522837594874964,1.7109665506042964]",1
5811,NEKOR599644841,Lawyer/Accountant,59114,7686838,Personal loan,37441,4160,4,16640,0,9,"[59114.0,7686838.0,4160.0,16640.0,0.0,9.0]","[1.3667855188153357,3.0917337156096214,0.9168803324963997,0.8171912706936613,0.0,0.8554832753021482]",1
5819,NEKOR116751708,Retired,25116,6840944,Personal loan,18835,3139,5,15695,9,6,"[25116.0,6840944.0,3139.0,15695.0,9.0,6.0]","[0.5807115926948941,2.7515055229988383,0.6918479239678361,0.7707822712462148,2.8381922942343345,0.5703221835347654]",1
5822,NEKOR588250408,Lawyer/Accountant,55016,7066465,Occupational Loans,30414,844,6,5064,6,36,"[55016.0,7066465.0,844.0,5064.0,6.0,36.0]","[1.272034917331673,2.842212635504396,0.18602091361225032,0.2486933049755229,1.8921281961562229,3.4219331012085927]",1
5824,NEKOR379443765,Retired,26248,8027836,Vehicle loan,20761,1730,10,17300,5,12,"[26248.0,8027836.0,1730.0,17300.0,5.0,12.0]","[0.6068847700691026,3.228886991580241,0.381298792119897,0.8496039052283859,1.5767734967968525,1.1406443670695308]",1
5943,NEKOR640214226,Lawyer/Accountant,3777,6907651,Personal loan,3771,419,9,3771,6,9,"[3777.0,6907651.0,419.0,3771.0,6.0,9.0]","[0.08732870224592353,2.778335837487991,0.09234924502788255,0.185194007318858,1.8921281961562229,0.8554832753021482]",1
5950,NEKOR124023790,Retired,4858,9565024,Personal loan,4508,187,6,1122,3,24,"[4858.0,9565024.0,187.0,1122.0,3.0,24.0]","[0.11232269936740706,3.847161497538416,0.04121553417712181,0.05510147870903173,0.9460640980781114,2.2812887341390615]",1
5974,NEKOR090346574,Retired,23658,6491583,Personal loan,17693,5897,3,17691,4,3,"[23658.0,6491583.0,5897.0,17691.0,4.0,3.0]","[0.5470009101758164,2.6109885532618553,1.2997219520988628,0.8688059356875939,1.261418797437482,0.2851610917673827]",1
5975,NEKOR972883119,Lawyer/Accountant,37400,6923277,Vehicle loan,33866,1881,18,33858,6,18,"[37400.0,6923277.0,1881.0,33858.0,6.0,18.0]","[0.8647321853316229,2.7846207925033197,0.4145797849581076,1.6627681516313693,1.8921281961562229,1.7109665506042964]",1
5980,NEKOR354926364,Business Owner/Personal Business,10909,8038677,Personal loan,6007,333,12,3996,2,18,"[10909.0,8038677.0,333.0,3996.0,2.0,18.0]","[0.2522289681760073,3.2332473651448885,0.07339450738492814,0.19624376909205954,0.630709398718741,1.7109665506042964]",1
5994,NEKOR870686868,Politician/Family Member or Close Asscociates,22658,7243621,Vehicle loan,17450,5816,3,17448,4,3,"[22658.0,7243621.0,5816.0,17448.0,4.0,3.0]","[0.5238797287498372,2.9134667946427233,1.2818692340863125,0.8568721929725363,1.261418797437482,0.2851610917673827]",1
6019,NEKOR926433828,Politician/Family Member or Close Asscociates,10340,7029719,Occupational Loans,3636,1212,3,3636,3,3,"[10340.0,7029719.0,1212.0,3636.0,3.0,3.0]","[0.23907301594462516,2.8274329761550265,0.26712955841000874,0.17856415025493705,0.9460640980781114,0.2851610917673827]",1
6020,NEKOR986196282,Politician/Family Member or Close Asscociates,12949,6870768,Occupational Loans,12726,707,3,2121,7,18,"[12949.0,6870768.0,707.0,2121.0,7.0,18.0]","[0.2993961782850049,2.7635010751796365,0.15582557573917177,0.10416242098204662,2.2074828955155934,1.7109665506042964]",1
6021,NEKOR941461700,Lawyer/Accountant,117103,7760428,Vehicle loan,53423,2225,19,42275,3,24,"[117103.0,7760428.0,2225.0,42275.0,3.0,24.0]","[2.707559708526445,3.121332451023547,0.4903987355299253,2.076127462053758,0.9460640980781114,2.2812887341390615]",1
6030,NEKOR654164891,Business Owner/Personal Business,122126,6875264,Personal loan,31780,5296,6,31776,7,6,"[122126.0,6875264.0,5296.0,31776.0,7.0,6.0]","[2.8236974028291386,2.7653094175416557,1.1672591925242626,1.560521022690011,2.2074828955155934,0.5703221835347654]",1
6037,NEKOR315185377,Lawyer/Accountant,75662,9728800,Personal loan,9544,397,7,2779,5,24,"[75662.0,9728800.0,397.0,2779.0,5.0,24.0]","[1.74939482905244,3.913034068419665,0.08750035865410352,0.13647683541212047,1.5767734967968525,2.2812887341390615]",1
6051,NEKOR743471663,Lawyer/Accountant,29871,8642384,Personal loan,15535,1726,4,6904,4,9,"[29871.0,8642384.0,1726.0,6904.0,4.0,9.0]","[0.6906528103754254,3.4760651904001545,0.3804171764155735,0.3390558012541489,1.261418797437482,0.8554832753021482]",1
6055,NEKOR577879010,Lawyer/Accountant,41069,9875462,Occupational Loans,40879,6813,6,40878,7,6,"[41069.0,9875462.0,6813.0,40878.0,7.0,6.0]","[0.9495637999835407,3.972023193752961,1.5016119483889352,2.0075207189552575,2.2074828955155934,0.5703221835347654]",1
6057,NEKOR687828537,Retired,17083,7139087,Personal loan,8531,355,12,4260,7,24,"[17083.0,7139087.0,355.0,4260.0,7.0,24.0]","[0.394979142300003,2.871422030303012,0.07824339375870717,0.20920882290594936,2.2074828955155934,2.2812887341390615]",1
6059,NEKOR009926921,Politician/Family Member or Close Asscociates,16004,9276400,Occupational Loans,4652,775,4,3100,4,6,"[16004.0,9276400.0,775.0,3100.0,4.0,6.0]","[0.37003138754137144,3.7310736403552527,0.17081304271267062,0.1522411622085547,1.261418797437482,0.5703221835347654]",1
6061,NEKOR784833749,Business Owner/Personal Business,35419,8865260,Occupational Loans,19041,528,28,14784,6,36,"[35419.0,8865260.0,528.0,14784.0,6.0,36.0]","[0.8189291249267581,3.56570845380706,0.11637327297069688,0.7260430135778299,1.8921281961562229,3.4219331012085927]",1
6066,NEKOR135823287,Lawyer/Accountant,142319,9458405,Occupational Loans,26744,2228,11,24508,3,12,"[142319.0,9458405.0,2228.0,24508.0,3.0,12.0]","[3.2905834193639367,3.804278122472546,0.4910599473081679,1.2035891623894381,0.9460640980781114,1.1406443670695308]",1
6099,NEKOR964634845,Retired,31523,6654735,Vehicle loan,23393,7797,3,23391,8,3,"[31523.0,6654735.0,7797.0,23391.0,8.0,3.0]","[0.728849002091143,2.6766101442423262,1.7184894116525067,1.148733233942033,2.522837594874964,0.2851610917673827]",1
6104,NEKOR282460369,Politician/Family Member or Close Asscociates,5779,6393109,Vehicle loan,4974,552,4,2208,4,9,"[5779.0,6393109.0,552.0,2208.0,4.0,9.0]","[0.13361730746073391,2.5713811898816274,0.12166296719663765,0.10843499553435121,1.261418797437482,0.8554832753021482]",1
6116,NEKOR836603460,Politician/Family Member or Close Asscociates,9693,6587271,Vehicle loan,6312,175,36,6300,2,36,"[9693.0,6587271.0,175.0,6300.0,2.0,36.0]","[0.2241136115620166,2.6494753557389275,0.03857068706415143,0.3093933296496434,0.630709398718741,3.4219331012085927]",1
6120,NEKOR991673218,Business Owner/Personal Business,194645,6537114,Occupational Loans,138352,46117,3,138351,8,3,"[194645.0,6537114.0,46117.0,138351.0,8.0,3.0]","[4.500422358659725,2.629301639579717,10.164367859071264,6.794424849263145,2.522837594874964,0.2851610917673827]",1
6122,NEKOR051540827,Business Owner/Personal Business,5057,7482030,Occupational Loans,4194,174,23,4002,5,24,"[5057.0,7482030.0,174.0,4002.0,5.0,24.0]","[0.11692381447117692,3.0093576074066677,0.03835028313807056,0.19653842940601157,1.5767734967968525,2.2812887341390615]",1
6126,NEKOR459220807,Retired,5159,8267267,Personal loan,4682,1560,3,4680,6,3,"[5159.0,8267267.0,1560.0,4680.0,6.0,3.0]","[0.1192821749766268,3.325188864373987,0.3438301246861499,0.22983504488259224,1.8921281961562229,0.2851610917673827]",1
6163,NEKOR522871362,Retired,16679,7393815,Personal loan,4938,823,4,3292,6,6,"[16679.0,7393815.0,823.0,3292.0,6.0,6.0]","[0.38563818500390745,2.9738765305682455,0.18139243116455214,0.16167029225502003,1.8921281961562229,0.5703221835347654]",1
6168,NEKOR896865665,Lawyer/Accountant,122439,8167024,Vehicle loan,62285,2595,24,62280,6,24,"[122439.0,8167024.0,2595.0,62280.0,6.0,24.0]","[2.83093433261547,3.284869989063507,0.5719481881798455,3.058574058822189,1.8921281961562229,2.2812887341390615]",1
6171,NEKOR857105033,Retired,18618,8090932,Personal loan,18303,3050,6,18300,0,6,"[18618.0,8090932.0,3050.0,18300.0,0.0,6.0]","[0.43047015578888115,3.2542649207781906,0.6722319745466392,0.8987139575537261,0.0,0.5703221835347654]",1
6172,NEKOR903903042,Business Owner/Personal Business,49074,9615187,Personal loan,21336,1778,10,17780,4,12,"[49074.0,9615187.0,1778.0,17780.0,4.0,12.0]","[1.1346488572985043,3.8673376269659028,0.3918781805717785,0.8731767303445491,1.261418797437482,1.1406443670695308]",1
6188,NEKOR682898816,Retired,21922,6875422,Vehicle loan,11249,624,7,4368,8,18,"[21922.0,6875422.0,624.0,4368.0,8.0,18.0]","[0.5068625392203165,2.7653729669396094,0.13753204987445994,0.2145127085570861,2.522837594874964,1.7109665506042964]",1
6198,NEKOR913726566,Retired,9553,9043149,Vehicle loan,4643,257,10,2570,1,18,"[9553.0,9043149.0,257.0,2570.0,1.0,18.0]","[0.2208766461623795,3.6372574338865253,0.05664380900278238,0.12621283447612439,0.3153546993593705,1.7109665506042964]",1
6202,NEKOR742094955,Retired,31162,8399885,Vehicle loan,10225,1704,5,8520,10,6,"[31162.0,8399885.0,1704.0,8520.0,10.0,6.0]","[0.7205022555963645,3.378529333094248,0.3755682900417945,0.4184176458118987,3.153546993593705,0.5703221835347654]",1
6205,NEKOR894508688,Politician/Family Member or Close Asscociates,9497,9957575,Vehicle loan,6688,278,23,6394,0,24,"[9497.0,9957575.0,278.0,6394.0,0.0,24.0]","[0.21958186000252466,4.005049976753963,0.061272291450480555,0.31400967456822537,0.0,2.2812887341390615]",1
6211,NEKOR210536950,Lawyer/Accountant,37455,6535959,Personal loan,37099,4122,7,28854,8,9,"[37455.0,6535959.0,4122.0,28854.0,8.0,9.0]","[0.8660038503100518,2.6288370854364493,0.9085049833053268,1.4170214497953668,2.522837594874964,0.8554832753021482]",1
