Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
2110,NEKOR201816633,Judge/Attorney,44249,869536,Vehicle loan,14474,804,4,3216,1,18,"[44249.0,869536.0,804.0,3216.0,1.0,18.0]","[1.0230891569181546,0.34973727404380417,0.1772047565690157,0.15793792827829417,0.3153546993593705,1.7109665506042964]",2
2111,NEKOR529867023,Street Vendor,26592,729141,Vehicle loan,12017,500,4,2000,7,24,"[26592.0,729141.0,500.0,2000.0,7.0,24.0]","[0.6148384564796394,0.29326880742553896,0.11020196304043264,0.09822010465068044,2.2074828955155934,2.2812887341390615]",2
2112,NEKOR836508419,Police/Military,10987,662021,Vehicle loan,6156,256,4,1024,1,24,"[10987.0,662021.0,256.0,1024.0,1.0,24.0]","[0.2540324203272337,0.26627237963667205,0.056423405076701516,0.05028869358114839,0.3153546993593705,2.2812887341390615]",2
2114,NEKOR091667917,Other,21022,145279,Vehicle loan,6538,1089,5,5445,7,6,"[21022.0,145279.0,1089.0,5445.0,7.0,6.0]","[0.4860534759369352,0.05843286699551235,0.2400198755020623,0.2674042349114775,2.2074828955155934,0.5703221835347654]",2
2117,NEKOR366709318,Student,26200,66131,Personal loan,8353,696,7,4872,5,12,"[26200.0,66131.0,696.0,4872.0,5.0,12.0]","[0.6057749533606556,0.02659864073458812,0.15340113255228224,0.23926417492905758,1.5767734967968525,1.1406443670695308]",2
2122,NEKOR989399740,Employee,31637,186583,Personal loan,25599,1066,14,14924,2,24,"[31637.0,186583.0,1066.0,14924.0,2.0,24.0]","[0.7314848167737046,0.07504580581242767,0.2349505852022024,0.7329184209033774,0.630709398718741,2.2812887341390615]",2
2124,NEKOR031847147,Judge/Attorney,40427,1059821,Occupational Loans,21255,1771,8,14168,6,12,"[40427.0,1059821.0,1771.0,14168.0,6.0,12.0]","[0.934720001508062,0.42627206638296583,0.39033535308921247,0.6957912213454203,1.8921281961562229,1.1406443670695308]",2
2125,NEKOR030114507,Street Vendor,49657,216861,Vehicle loan,8160,680,10,6800,5,12,"[49657.0,216861.0,680.0,6800.0,5.0,12.0]","[1.1481285060698503,0.08722396195949728,0.1498746697349884,0.3339483558123135,1.5767734967968525,1.1406443670695308]",2
2127,NEKOR149689228,Other,12551,559662,Personal loan,5061,843,6,5058,6,6,"[12551.0,559662.0,843.0,5058.0,6.0,6.0]","[0.2901939480774652,0.22510242504727065,0.18580050968616946,0.24839864466157086,1.8921281961562229,0.5703221835347654]",2
2128,NEKOR047208570,Retired,16897,417888,Personal loan,14302,2383,3,7149,2,6,"[16897.0,417888.0,2383.0,7149.0,2.0,6.0]","[0.3906786025547709,0.1680793089367401,0.525222555850702,0.3510877640738573,0.630709398718741,0.5703221835347654]",2
2129,NEKOR807326726,Charity Officer,3133,369678,Personal loan,3129,86,19,1634,1,36,"[3133.0,369678.0,86.0,1634.0,1.0,36.0]","[0.0724386614075929,0.14868869833332427,0.018954737642954415,0.08024582549960592,0.3153546993593705,3.4219331012085927]",2
2131,NEKOR516502856,Employee,11621,37597,Personal loan,9272,1545,4,6180,4,6,"[11621.0,37597.0,1545.0,6180.0,4.0,6.0]","[0.2686912493513045,0.01512194123328408,0.3405240657949369,0.30350012337060256,1.261418797437482,0.5703221835347654]",2
2133,NEKOR612602132,Employee,44613,72678,Personal loan,13986,582,7,4074,7,24,"[44613.0,72678.0,582.0,4074.0,7.0,24.0]","[1.031505266957211,0.029231918635865106,0.1282750849790636,0.20007435317343608,2.2074828955155934,2.2812887341390615]",2
2136,NEKOR970251618,Employee,47602,141793,Personal loan,26157,1089,11,11979,2,24,"[47602.0,141793.0,1089.0,11979.0,2.0,24.0]","[1.100614478239463,0.057030758126740154,0.2400198755020623,0.5882893168052505,0.630709398718741,2.2812887341390615]",2
2138,NEKOR664859601,Charity Officer,5670,387361,Occupational Loans,4573,254,4,1016,6,18,"[5670.0,387361.0,254.0,1016.0,6.0,18.0]","[0.1310970986853022,0.15580100215618678,0.055982597224539785,0.04989581316254567,1.8921281961562229,1.7109665506042964]",2
2142,NEKOR065430879,Student,6790,78304,Vehicle loan,5480,1826,3,5478,10,3,"[6790.0,78304.0,1826.0,5478.0,10.0,3.0]","[0.1569928218823989,0.03149475985666613,0.40245756902366003,0.26902486663821373,3.153546993593705,0.2851610917673827]",2
2144,NEKOR235467212,Employee,11960,53749,Personal loan,5314,147,19,2793,9,36,"[11960.0,53749.0,147.0,2793.0,9.0,36.0]","[0.2765293298547115,0.021618459434204484,0.0323993771338872,0.13716437614467525,2.8381922942343345,3.4219331012085927]",2
2146,NEKOR738437508,Business Owner/Personal Business,16915,372036,Vehicle loan,3237,1079,3,3237,0,3,"[16915.0,372036.0,1079.0,3237.0,0.0,3.0]","[0.39109478382043855,0.14963711276607378,0.23781583624125366,0.15896923937712631,0.0,0.2851610917673827]",2
2148,NEKOR864664027,Street Vendor,3043,1116792,Occupational Loans,3038,506,5,2530,0,6,"[3043.0,1116792.0,506.0,2530.0,0.0,6.0]","[0.07035775507925478,0.449186450881767,0.11152438659691784,0.12424843238311077,0.0,0.5703221835347654]",2
2149,NEKOR204628359,Househusband/Housewife/Unemployed,5247,185061,Personal loan,3278,1092,3,3276,4,3,"[5247.0,185061.0,1092.0,3276.0,4.0,3.0]","[0.12131683894211298,0.07443364009290063,0.2406810872803049,0.16088453141781456,1.261418797437482,0.2851610917673827]",2
2150,NEKOR465392788,Agent/Insurance Broker,10424,321950,Personal loan,5335,296,3,888,4,18,"[10424.0,321950.0,296.0,888.0,4.0,18.0]","[0.2410151951844074,0.12949195361480462,0.06523956211993613,0.04360972646490212,1.261418797437482,1.7109665506042964]",2
2151,NEKOR941141765,Employee,24591,58943,Personal loan,20919,2324,7,16268,10,9,"[24591.0,58943.0,2324.0,16268.0,10.0,9.0]","[0.568572972446255,0.023707545339081936,0.5122187242119309,0.7989223312286348,3.153546993593705,0.8554832753021482]",2
2154,NEKOR697306215,Business Owner/Personal Business,58742,1131363,Vehicle loan,8190,682,8,5456,8,12,"[58742.0,1131363.0,682.0,5456.0,8.0,12.0]","[1.3581844393248714,0.45504707289177265,0.15031547758715014,0.26794444548705626,2.522837594874964,1.1406443670695308]",2
2156,NEKOR892795998,Charity Officer,14140,190264,Vehicle loan,4294,477,9,4293,3,9,"[14140.0,190264.0,477.0,4293.0,3.0,9.0]","[0.3269335053633462,0.07652634590019317,0.10513267274057275,0.21082945463268557,0.9460640980781114,0.8554832753021482]",2
2159,NEKOR254215381,Tour Guide,15323,371779,Personal loan,9547,1060,8,8480,4,9,"[15323.0,371779.0,1060.0,8480.0,4.0,9.0]","[0.3542858629902796,0.14953374444155443,0.2336281616457172,0.4164532437188851,1.261418797437482,0.8554832753021482]",2
2160,NEKOR116767217,Judge/Attorney,64894,581401,Occupational Loans,57539,9589,6,57534,5,6,"[64894.0,581401.0,9589.0,57534.0,5.0,6.0]","[1.5004259474574957,0.23384609822519342,2.113453247189417,2.8254977504861243,1.5767734967968525,0.5703221835347654]",2
2164,NEKOR836699506,Agent/Insurance Broker,4232,73219,Vehicle loan,3551,147,6,882,2,24,"[4232.0,73219.0,147.0,882.0,2.0,24.0]","[0.09784883979474407,0.02944951499214903,0.0323993771338872,0.04331506615095008,0.630709398718741,2.2812887341390615]",2
2166,NEKOR077496377,Judge/Attorney,16761,281271,Vehicle loan,11657,485,19,9215,5,24,"[16761.0,281271.0,485.0,9215.0,5.0,24.0]","[0.38753412188083775,0.11313039691004725,0.10689590414921966,0.4525491321780102,1.5767734967968525,2.2812887341390615]",2
2167,NEKOR545180929,Agent/Insurance Broker,10981,228170,Occupational Loans,8086,1347,5,6735,8,6,"[10981.0,228170.0,1347.0,6735.0,8.0,6.0]","[0.25389369323867783,0.09177257044972813,0.29688408843092556,0.3307562024111664,2.522837594874964,0.5703221835347654]",2
2168,NEKOR229756669,Other,45468,762777,Personal loan,20514,3419,5,17095,7,6,"[45468.0,762777.0,3419.0,17095.0,7.0,6.0]","[1.0512738770764232,0.3067975893848108,0.7535610232704785,0.8395363445016911,2.2074828955155934,0.5703221835347654]",2
2170,NEKOR774827840,Student,15977,75084,Personal loan,14418,4806,3,14418,2,3,"[15977.0,75084.0,4806.0,14418.0,2.0,3.0]","[0.36940711564287004,0.03019963921482836,1.0592612687446386,0.7080687344267553,0.630709398718741,0.2851610917673827]",2
2172,NEKOR345725475,Househusband/Housewife/Unemployed,5011,98520,Personal loan,4631,128,27,3456,8,36,"[5011.0,98520.0,128.0,3456.0,8.0,36.0]","[0.11586024012558188,0.03962586510368241,0.028211702538350758,0.1697243408363758,2.522837594874964,3.4219331012085927]",2
2179,NEKOR935080906,Student,31085,159582,Personal loan,24106,669,6,4014,7,36,"[31085.0,159582.0,669.0,4014.0,7.0,36.0]","[0.7187219246265641,0.06418569635582466,0.1474502265480989,0.19712775003391567,2.2074828955155934,3.4219331012085927]",2
2182,NEKOR840507683,Charity Officer,6871,188369,Occupational Loans,4862,405,9,3645,10,12,"[6871.0,188369.0,405.0,3645.0,10.0,12.0]","[0.15886563757790323,0.07576415533613025,0.08926359006275045,0.17900614072586513,3.153546993593705,1.1406443670695308]",2
2184,NEKOR826497924,Househusband/Housewife/Unemployed,3619,147555,Personal loan,3579,1193,3,3579,10,3,"[3619.0,147555.0,1193.0,3579.0,10.0,3.0]","[0.0836755555806188,0.05934830009514675,0.2629418838144723,0.17576487727239265,3.153546993593705,0.2851610917673827]",2
2186,NEKOR228586075,Teacher/Instructor,23984,574320,Occupational Loans,23396,1949,12,23388,7,12,"[23984.0,574320.0,1949.0,23388.0,7.0,12.0]","[0.5545384153206856,0.2309980394472887,0.42956725193160644,1.1485859037850572,2.2074828955155934,1.1406443670695308]",2
2187,NEKOR875330320,Employee,9395,133768,Occupational Loans,4631,771,5,3855,3,6,"[9395.0,133768.0,771.0,3855.0,3.0,6.0]","[0.21722349949707478,0.05380301180663204,0.16993142700834715,0.18931925171418656,0.9460640980781114,0.5703221835347654]",2
2189,NEKOR111274732,Househusband/Housewife/Unemployed,4902,149498,Vehicle loan,4234,470,4,1880,3,9,"[4902.0,149498.0,470.0,1880.0,3.0,9.0]","[0.11334003135015014,0.060129796805423394,0.10358984525800669,0.09232689837163963,0.9460640980781114,0.8554832753021482]",2
2190,NEKOR036120315,Other,27704,468651,Vehicle loan,17817,989,9,8901,4,18,"[27704.0,468651.0,989.0,8901.0,4.0,18.0]","[0.6405492102253284,0.18849676519189876,0.21797948289397578,0.43712857574785335,1.261418797437482,1.7109665506042964]",2
2199,NEKOR591555222,Student,5801,184083,Vehicle loan,4882,542,8,4336,5,9,"[5801.0,184083.0,542.0,4336.0,5.0,9.0]","[0.13412597345210547,0.07404027736379587,0.11945892793582899,0.21294118688267522,1.5767734967968525,0.8554832753021482]",2
2200,NEKOR189814058,Agent/Insurance Broker,7859,84034,Vehicle loan,3210,535,5,2675,1,6,"[7859.0,84034.0,535.0,2675.0,1.0,6.0]","[0.1817093648267707,0.033799431060930245,0.11791610045326294,0.1313693899702851,0.3153546993593705,0.5703221835347654]",2
2202,NEKOR929492470,Charity Officer,3221,47439,Occupational Loans,3041,1013,3,3039,8,3,"[3221.0,47439.0,1013.0,3039.0,8.0,3.0]","[0.07447332537307907,0.019080505629857792,0.22326917711991653,0.14924544901670894,2.522837594874964,0.2851610917673827]",2
2203,NEKOR916037802,Agent/Insurance Broker,8269,197331,Vehicle loan,8106,337,10,3370,5,24,"[8269.0,197331.0,337.0,3370.0,5.0,24.0]","[0.19118904921142219,0.07936877371878556,0.0742761230892516,0.16550087633639654,1.5767734967968525,2.2812887341390615]",2
2204,NEKOR683930242,Lawyer/Accountant,26569,807137,Vehicle loan,25928,2880,5,14400,8,9,"[26569.0,807137.0,2880.0,14400.0,8.0,9.0]","[0.614306669306842,0.32463968617733363,0.6347633071128921,0.7071847534848992,2.522837594874964,0.8554832753021482]",2
2205,NEKOR212430987,Charity Officer,12921,341834,Vehicle loan,9069,503,3,1509,0,18,"[12921.0,341834.0,503.0,1509.0,0.0,18.0]","[0.2987487852050775,0.1374895246838426,0.11086317481867525,0.0741070689589384,0.0,1.7109665506042964]",2
2208,NEKOR675814597,Employee,19382,118761,Vehicle loan,15513,2585,3,7755,3,6,"[19382.0,118761.0,2585.0,7755.0,3.0,6.0]","[0.4481347383983293,0.047767025635185006,0.5697441489190368,0.3808484557830134,0.9460640980781114,0.5703221835347654]",2
2209,NEKOR494017892,Househusband/Housewife/Unemployed,3213,80849,Vehicle loan,3169,176,7,1232,5,18,"[3213.0,80849.0,176.0,1232.0,5.0,18.0]","[0.07428835592167124,0.03251838781737332,0.03879109099023229,0.060503584464819155,1.5767734967968525,1.7109665506042964]",2
2210,NEKOR267993225,Househusband/Housewife/Unemployed,3579,196104,Personal loan,3025,504,6,3024,3,6,"[3579.0,196104.0,504.0,3024.0,3.0,6.0]","[0.08275070832357963,0.07887526035619707,0.1110835787447561,0.14850879823182883,0.9460640980781114,0.5703221835347654]",2
2211,NEKOR031080474,Student,23170,38636,Vehicle loan,4579,381,7,2667,9,12,"[23170.0,38636.0,381.0,2667.0,9.0,12.0]","[0.5357177736399386,0.015539838856535461,0.08397389583680968,0.13097650955168239,2.8381922942343345,1.1406443670695308]",2
2212,NEKOR263131178,Charity Officer,5613,890648,Occupational Loans,3229,179,18,3222,0,18,"[5613.0,890648.0,179.0,3222.0,0.0,18.0]","[0.12977919134402138,0.3582287606868101,0.03945230276847489,0.1582325885922462,0.0,1.7109665506042964]",2
2214,NEKOR428513824,Househusband/Housewife/Unemployed,4474,74814,Occupational Loans,3617,100,20,2000,3,36,"[4474.0,74814.0,100.0,2000.0,3.0,36.0]","[0.10344416569983103,0.030091042142376123,0.02204039260808653,0.09822010465068044,0.9460640980781114,3.4219331012085927]",2
2215,NEKOR615182409,Charity Officer,5974,46040,Vehicle loan,4869,405,3,1215,7,12,"[5974.0,46040.0,405.0,1215.0,7.0,12.0]","[0.13812593783879987,0.018517811910003432,0.08926359006275045,0.05966871357528837,2.2074828955155934,1.1406443670695308]",2
2218,NEKOR777445505,Charity Officer,10579,872672,Occupational Loans,7060,1176,4,4704,0,6,"[10579.0,872672.0,1176.0,4704.0,0.0,6.0]","[0.24459897830543417,0.3509986089297679,0.2591950170710976,0.2310136861384004,0.0,0.5703221835347654]",2
2219,NEKOR214281799,Tour Guide,3062,298650,Occupational Loans,3028,1009,3,3027,10,3,"[3062.0,298650.0,1009.0,3027.0,10.0,3.0]","[0.07079705752634838,0.12012042847355615,0.22238756141559307,0.14865612838880485,3.153546993593705,0.2851610917673827]",2
2220,NEKOR117595562,Student,25629,160100,Occupational Loans,11237,312,22,6864,9,36,"[25629.0,160100.0,312.0,6864.0,9.0,36.0]","[0.5925727587664215,0.06439404185038118,0.06876602493722997,0.3370913991611353,2.8381922942343345,3.4219331012085927]",2
2222,NEKOR387805568,Agent/Insurance Broker,5258,229236,Personal loan,3662,152,23,3496,3,24,"[5258.0,229236.0,152.0,3496.0,3.0,24.0]","[0.12157117193779875,0.09220132778022473,0.03350139676429152,0.17168874292938943,0.9460640980781114,2.2812887341390615]",2
2223,NEKOR482272152,Agent/Insurance Broker,34913,357369,Personal loan,8122,225,11,2475,8,36,"[34913.0,357369.0,225.0,2475.0,8.0,36.0]","[0.8072298071252125,0.14373787846364067,0.04959088336819469,0.12154737950521706,2.522837594874964,3.4219331012085927]",2
2225,NEKOR584334497,Agent/Insurance Broker,10447,109097,Vehicle loan,8927,371,12,4452,4,24,"[10447.0,109097.0,371.0,4452.0,4.0,24.0]","[0.24154698235720493,0.043880054864153875,0.08176985657600103,0.21863795295241467,1.261418797437482,2.2812887341390615]",2
2228,NEKOR543102493,Househusband/Housewife/Unemployed,6712,102247,Personal loan,4695,391,4,1564,5,12,"[6712.0,102247.0,391.0,1564.0,5.0,12.0]","[0.15518936973117253,0.04112490691490271,0.08617793509761833,0.07680812183683211,1.5767734967968525,1.1406443670695308]",2
2229,NEKOR370875135,Charity Officer,3095,115218,Vehicle loan,3048,127,8,1016,8,24,"[3095.0,115218.0,127.0,1016.0,8.0,24.0]","[0.07156005651340569,0.046341990717784005,0.027991298612269892,0.04989581316254567,2.522837594874964,2.2812887341390615]",2
2232,NEKOR787691239,Househusband/Housewife/Unemployed,5500,126320,Occupational Loans,4022,111,10,1110,8,36,"[5500.0,126320.0,111.0,1110.0,8.0,36.0]","[0.12716649784288572,0.050807341452468145,0.024464835794976048,0.05451215808112765,2.522837594874964,3.4219331012085927]",2
2234,NEKOR039499126,Tour Guide,45475,776673,Personal loan,11860,494,20,9880,2,24,"[45475.0,776673.0,494.0,9880.0,2.0,24.0]","[1.051435725346405,0.31238671871368584,0.10887953948394746,0.4852073169743614,0.630709398718741,2.2812887341390615]",2
2236,NEKOR591741187,Business Owner/Personal Business,260850,772242,Personal loan,23625,1312,16,20992,0,18,"[260850.0,772242.0,1312.0,20992.0,0.0,18.0]","[6.03116017496668,0.3106045200913308,0.2891699510180953,1.030918218413542,0.0,1.7109665506042964]",2
2239,NEKOR366788420,Street Vendor,5723,616158,Personal loan,5312,1770,3,5310,10,3,"[5723.0,616158.0,1770.0,5310.0,10.0,3.0]","[0.1323225213008791,0.24782575914083177,0.39011494916313155,0.2607743778475566,3.153546993593705,0.2851610917673827]",2
2241,NEKOR690525452,Docter/Nurse/Pharmacist,50840,1076240,Occupational Loans,30904,3433,4,13732,0,9,"[50840.0,1076240.0,3433.0,13732.0,0.0,9.0]","[1.1754808636967835,0.43287597502220015,0.7566466782356106,0.674379238531572,0.0,0.8554832753021482]",2
2242,NEKOR519549765,Househusband/Housewife/Unemployed,6052,20754,Vehicle loan,3877,107,27,2889,7,36,"[6052.0,20754.0,107.0,2889.0,7.0,36.0]","[0.13992938999002624,0.008347494969161843,0.023583220090652588,0.14187894116790792,2.2074828955155934,3.4219331012085927]",2
2244,NEKOR145423618,Househusband/Housewife/Unemployed,3470,162465,Occupational Loans,3369,280,10,2800,5,12,"[3470.0,162465.0,280.0,2800.0,5.0,12.0]","[0.0802304995481479,0.06534527176278687,0.06171309930264228,0.13750814651095264,1.5767734967968525,1.1406443670695308]",2
2246,NEKOR141669970,Tour Guide,28372,544031,Vehicle loan,11711,1301,8,10408,7,9,"[28372.0,544031.0,1301.0,10408.0,7.0,9.0]","[0.6559941594178824,0.21881545897504512,0.2867455078312057,0.5111374246021411,2.2074828955155934,0.8554832753021482]",2
2250,NEKOR774223695,Charity Officer,4224,500838,Personal loan,3488,387,4,1548,0,9,"[4224.0,500838.0,387.0,1548.0,0.0,9.0]","[0.09766387034333623,0.2014427428623436,0.08529631939329486,0.07602236099962667,0.0,0.8554832753021482]",2
2251,NEKOR813646998,Househusband/Housewife/Unemployed,3324,171171,Vehicle loan,3065,340,5,1700,0,9,"[3324.0,171171.0,340.0,1700.0,0.0,9.0]","[0.07685480705995493,0.06884692403230229,0.0749373348674942,0.08348708895307838,0.0,0.8554832753021482]",2
2256,NEKOR666364081,Agent/Insurance Broker,7118,177018,Vehicle loan,3854,214,5,1070,10,18,"[7118.0,177018.0,214.0,1070.0,10.0,18.0]","[0.1645765693901201,0.07119865396796238,0.047166440181305176,0.05254775598811404,3.153546993593705,1.7109665506042964]",2
2257,NEKOR076876587,Street Vendor,78826,48895,Personal loan,11506,1278,5,6390,4,9,"[78826.0,48895.0,1278.0,6390.0,4.0,9.0]","[1.822550247084238,0.01966612539834096,0.28167621753134586,0.31381323435892405,1.261418797437482,0.8554832753021482]",2
2259,NEKOR054284656,Househusband/Housewife/Unemployed,4510,97823,Vehicle loan,3458,192,11,2112,9,18,"[4510.0,97823.0,192.0,2112.0,9.0,18.0]","[0.10427652823116629,0.039345523772203864,0.04231755380752614,0.10372043051111855,2.8381922942343345,1.7109665506042964]",2
2260,NEKOR991756863,Househusband/Housewife/Unemployed,5369,177683,Vehicle loan,3144,262,5,1310,9,12,"[5369.0,177683.0,262.0,1310.0,9.0,12.0]","[0.12413762307608243,0.07146612453529844,0.05774582863318671,0.0643341685461957,2.8381922942343345,1.1406443670695308]",2
2261,NEKOR825101330,Househusband/Housewife/Unemployed,7156,152814,Personal loan,4319,239,10,2390,7,18,"[7156.0,152814.0,239.0,2390.0,7.0,18.0]","[0.1654551742843073,0.06146352973968863,0.052676538333326806,0.11737302505756314,2.2074828955155934,1.7109665506042964]",2
2262,NEKOR234558371,Police/Military,19932,835380,Personal loan,12477,346,26,8996,4,36,"[19932.0,835380.0,346.0,8996.0,4.0,36.0]","[0.46085138818261784,0.33599934216721694,0.07625975842397939,0.44179403071876067,1.261418797437482,3.4219331012085927]",2
2263,NEKOR856206127,Agent/Insurance Broker,9917,180486,Occupational Loans,6680,556,10,5560,1,12,"[9917.0,180486.0,556.0,5560.0,1.0,12.0]","[0.22929275620143594,0.07259352303190442,0.12254458290096111,0.27305189092889165,0.3153546993593705,1.1406443670695308]",2
2267,NEKOR371201361,Charity Officer,9464,918079,Occupational Loans,3530,147,9,1323,8,24,"[9464.0,918079.0,147.0,1323.0,8.0,24.0]","[0.21881886101546735,0.3692618210365778,0.0323993771338872,0.06497259922642512,2.522837594874964,2.2812887341390615]",2
