Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
2278,NEKOR106286823,Other,4768,3030953,Occupational Loans,3004,1001,3,3003,8,3,"[4768.0,3030953.0,1001.0,3003.0,8.0,3.0]","[0.11024179303906893,1.2190837871863733,0.22062433000694617,0.1474774871329967,2.522837594874964,0.2851610917673827]",0
2290,NEKOR863865806,Other,35230,3055351,Occupational Loans,3538,1179,3,3537,8,3,"[35230.0,3055351.0,1179.0,3537.0,8.0,3.0]","[0.8145592216372479,1.228896940422261,0.2598562288493402,0.17370225507472836,2.522837594874964,0.2851610917673827]",0
2291,NEKOR995388017,Other,13367,2497996,Vehicle loan,10178,565,5,2825,6,18,"[13367.0,2497996.0,565.0,2825.0,6.0,18.0]","[0.3090608321210643,1.0047224170273878,0.1245282182356889,0.13873589781908613,1.8921281961562229,1.7109665506042964]",0
2297,NEKOR264288577,Police/Military,22718,1492838,Occupational Loans,10568,1174,3,3522,3,9,"[22718.0,1492838.0,1174.0,3522.0,3.0,9.0]","[0.5252669996353959,0.6004364312794462,0.2587542092189359,0.17296560428984828,0.9460640980781114,0.8554832753021482]",0
2302,NEKOR923106859,Other,6359,1765444,Occupational Loans,4286,238,17,4046,4,18,"[6359.0,1765444.0,238.0,4046.0,4.0,18.0]","[0.14702759268780186,0.7100816665865356,0.05245613440724594,0.19869927170832655,1.261418797437482,1.7109665506042964]",0
2303,NEKOR056408859,Other,13285,2090096,Personal loan,7620,846,7,5922,0,9,"[13285.0,2090096.0,846.0,5922.0,0.0,9.0]","[0.307164895244134,0.8406603953486215,0.18646172146441203,0.2908297298706648,0.0,0.8554832753021482]",0
2311,NEKOR746959815,Other,54604,2356346,Personal loan,25467,4244,4,16976,0,6,"[54604.0,2356346.0,4244.0,16976.0,0.0,6.0]","[1.2625089905841693,0.9477491751279093,0.9353942622871924,0.8336922482749757,0.0,0.5703221835347654]",0
2315,NEKOR797995059,Other,13217,2458106,Occupational Loans,7598,422,12,5064,6,18,"[13217.0,2458106.0,422.0,5064.0,6.0,18.0]","[0.30559265490716736,0.9886782051010186,0.09301045680612516,0.2486933049755229,1.8921281961562229,1.7109665506042964]",0
2318,NEKOR719093827,Retired,34747,2337353,Personal loan,31326,3480,9,31320,9,9,"[34747.0,2337353.0,3480.0,31320.0,9.0,9.0]","[0.8033916910085,0.9401099743979637,0.7670056627614112,1.5381268388296558,2.8381922942343345,0.8554832753021482]",0
2323,NEKOR932911115,Tour Guide,35498,1655211,Vehicle loan,17756,986,6,5916,9,18,"[35498.0,1655211.0,986.0,5916.0,9.0,18.0]","[0.8207556982594104,0.6657446995953235,0.21731827111573318,0.29053506955671277,2.8381922942343345,1.7109665506042964]",0
2324,NEKOR354899420,Lawyer/Accountant,34311,1319912,Personal loan,3210,133,7,931,7,24,"[34311.0,1319912.0,133.0,931.0,7.0,24.0]","[0.7933108559067731,0.5308836262762044,0.029313722168755083,0.04572145871489175,2.2074828955155934,2.2812887341390615]",0
2325,NEKOR466848973,Teacher/Instructor,21603,2198325,Personal loan,16600,461,28,12908,4,36,"[21603.0,2198325.0,461.0,12908.0,4.0,36.0]","[0.4994868823454291,0.8841913307354105,0.1016062099232789,0.6339125554154916,1.261418797437482,3.4219331012085927]",0
2331,NEKOR587154903,Docter/Nurse/Pharmacist,4622,1344117,Vehicle loan,3605,400,3,1200,0,9,"[4622.0,1344117.0,400.0,1200.0,0.0,9.0]","[0.10686610055087596,0.5406191527158576,0.08816157043234613,0.05893206279040827,0.0,0.8554832753021482]",0
2332,NEKOR463279113,Street Vendor,28520,2048966,Personal loan,19932,1661,3,4983,2,12,"[28520.0,2048966.0,1661.0,4983.0,2.0,12.0]","[0.6594160942689274,0.8241174413117309,0.3660909212203173,0.24471539073717033,0.630709398718741,1.1406443670695308]",0
2339,NEKOR126558684,Retired,3154,1471847,Personal loan,3152,87,19,1653,6,36,"[3154.0,1471847.0,87.0,1653.0,6.0,36.0]","[0.07292420621753846,0.5919936122133541,0.01917514156903528,0.08117891649378739,1.8921281961562229,3.4219331012085927]",0
2349,NEKOR792209059,Retired,15501,2911085,Occupational Loans,13751,1145,11,12595,0,12,"[15501.0,2911085.0,1145.0,12595.0,0.0,12.0]","[0.3584014332841039,1.1708715135541343,0.25236249536259076,0.6185411090376601,0.0,1.1406443670695308]",0
2351,NEKOR108894308,Retired,26536,1654200,Personal loan,19666,2185,4,8740,6,9,"[26536.0,1654200.0,2185.0,8740.0,6.0,9.0]","[0.6135436703197846,0.6653380638906967,0.48158257848669067,0.42922185732347357,1.8921281961562229,0.8554832753021482]",0
2361,NEKOR320858567,Tour Guide,42415,2922321,Personal loan,26702,741,23,17043,7,36,"[42415.0,2922321.0,741.0,17043.0,7.0,36.0]","[0.9806849101829087,1.175390760613665,0.1633193092259212,0.8369826217807734,2.2074828955155934,3.4219331012085927]",0
2363,NEKOR068831346,Police/Military,8854,1950007,Personal loan,7235,401,10,4010,8,18,"[8854.0,1950007.0,401.0,4010.0,8.0,18.0]","[0.20471494034562002,0.7843150054124688,0.08838197435842698,0.1969313098246143,2.522837594874964,1.7109665506042964]",0
2365,NEKOR136193988,Tour Guide,4066,2595828,Personal loan,3875,107,25,2675,10,36,"[4066.0,2595828.0,107.0,2675.0,10.0,36.0]","[0.09401072367803151,1.0440715607020068,0.023583220090652588,0.1313693899702851,3.153546993593705,3.4219331012085927]",0
2370,NEKOR685394940,Other,7317,1283301,Vehicle loan,4056,450,3,1350,5,9,"[7317.0,1283301.0,450.0,1350.0,5.0,9.0]","[0.16917768449388995,0.5161582654630607,0.09918176673638938,0.0662985706392093,1.5767734967968525,0.8554832753021482]",0
2371,NEKOR721967872,Teacher/Instructor,12202,1766463,Vehicle loan,5621,624,3,1872,2,9,"[12202.0,1766463.0,624.0,1872.0,2.0,9.0]","[0.28212465575979845,0.710491519982198,0.13753204987445994,0.09193401795303689,0.630709398718741,0.8554832753021482]",0
2375,NEKOR104569222,Lawyer/Accountant,11496,2412656,Personal loan,7070,294,20,5880,3,24,"[11496.0,2412656.0,294.0,5880.0,3.0,24.0]","[0.26580110167305715,0.9703976979048923,0.0647987542677744,0.2887671076730005,0.9460640980781114,2.2812887341390615]",0
2382,NEKOR862199698,Street Vendor,8357,1982252,Personal loan,4350,1450,3,4350,2,3,"[8357.0,1982252.0,1450.0,4350.0,2.0,3.0]","[0.19322371317690834,0.7972843113429219,0.3195856928172547,0.21362872761522997,0.630709398718741,0.2851610917673827]",0
2383,NEKOR432186528,Business Owner/Personal Business,121606,1921454,Vehicle loan,43025,2390,15,35850,7,18,"[121606.0,1921454.0,2390.0,35850.0,7.0,18.0]","[2.811674388487629,0.7728306638949551,0.5267653833332681,1.760595375863447,2.2074828955155934,1.7109665506042964]",0
2384,NEKOR772831128,Lawyer/Accountant,47344,1963758,Occupational Loans,15192,1688,9,15192,7,9,"[47344.0,1963758.0,1688.0,15192.0,7.0,9.0]","[1.0946492134315602,0.7898458140913232,0.37204182722450063,0.7460799149265687,2.2074828955155934,0.8554832753021482]",0
2385,NEKOR919589850,Docter/Nurse/Pharmacist,17323,1952358,Occupational Loans,13099,2183,4,8732,3,6,"[17323.0,1952358.0,2183.0,8732.0,3.0,6.0]","[0.4005282258422381,0.7852606043655621,0.48114177063452895,0.4288289769048708,0.9460640980781114,0.5703221835347654]",0
2394,NEKOR484988361,Docter/Nurse/Pharmacist,53651,1998805,Personal loan,8577,953,7,6671,8,9,"[53651.0,1998805.0,953.0,6671.0,8.0,9.0]","[1.2404745046852113,0.8039421163070029,0.21004494155506462,0.3276131590623446,2.522837594874964,0.8554832753021482]",0
2408,NEKOR708647205,Lawyer/Accountant,29672,2952111,Occupational Loans,12736,1415,7,9905,10,9,"[29672.0,2952111.0,1415.0,9905.0,10.0,9.0]","[0.6860516952716554,1.1873726376075617,0.3118715554044244,0.4864350682824949,3.153546993593705,0.8554832753021482]",0
2412,NEKOR600730198,Business Owner/Personal Business,190131,2680910,Occupational Loans,93715,31238,3,93714,7,3,"[190131.0,2680910.0,31238.0,93714.0,7.0,3.0]","[4.396053345702855,1.0782925092886033,6.88497784291407,4.602299443616934,2.2074828955155934,0.2851610917673827]",0
2414,NEKOR946142054,Other,8619,1390738,Vehicle loan,3609,401,5,2005,8,9,"[8619.0,1390738.0,401.0,2005.0,8.0,9.0]","[0.19928146271051492,0.5593706494373231,0.08838197435842698,0.09846565491230715,2.522837594874964,0.8554832753021482]",0
2417,NEKOR205031871,Street Vendor,5792,1900277,Personal loan,5072,211,11,2321,6,24,"[5792.0,1900277.0,211.0,2321.0,6.0,24.0]","[0.13391788281927164,0.7643130335122847,0.04650522840306258,0.11398443144711466,1.8921281961562229,2.2812887341390615]",0
2421,NEKOR270711763,Judge/Attorney,62250,1676831,Occupational Loans,35924,11974,3,35922,9,3,"[62250.0,1676831.0,11974.0,35922.0,9.0,3.0]","[1.4392935437672065,0.6744405096190913,2.6391166108922812,1.7641312996308716,2.8381922942343345,0.2851610917673827]",0
2422,NEKOR433686104,Police/Military,5992,1795741,Personal loan,5960,248,24,5952,7,24,"[5992.0,1795741.0,248.0,5952.0,7.0,24.0]","[0.13854211910446748,0.7222674647498148,0.05466017366805459,0.292303031440425,2.2074828955155934,2.2812887341390615]",0
2433,NEKOR289000224,Docter/Nurse/Pharmacist,44652,1353340,Vehicle loan,21393,2377,5,11885,2,9,"[44652.0,1353340.0,2377.0,11885.0,2.0,9.0]","[1.0324069930328241,0.54432874826855,0.5239001322942168,0.5836729718866686,0.630709398718741,0.8554832753021482]",0
2442,NEKOR679771225,Docter/Nurse/Pharmacist,19318,1988456,Occupational Loans,5112,426,12,5112,9,12,"[19318.0,1988456.0,426.0,5112.0,9.0,12.0]","[0.4466549827870666,0.7997796307410466,0.09389207251044862,0.2510505874871392,2.8381922942343345,1.1406443670695308]",0
2449,NEKOR112868238,Docter/Nurse/Pharmacist,5984,1354199,Occupational Loans,4409,367,9,3303,0,12,"[5984.0,1354199.0,367.0,3303.0,0.0,12.0]","[0.13835714965305967,0.5446742478434999,0.08088824087167756,0.16221050283059876,0.0,1.1406443670695308]",0
2451,NEKOR597986615,Judge/Attorney,26667,2159542,Personal loan,10599,883,8,7064,1,12,"[26667.0,2159542.0,883.0,7064.0,1.0,12.0]","[0.6165725450865879,0.8685923668060954,0.19461666672940406,0.3469134096262033,0.3153546993593705,1.1406443670695308]",0
2452,NEKOR654392267,Lawyer/Accountant,74617,2401209,Personal loan,48302,5366,6,32196,0,9,"[74617.0,2401209.0,5366.0,32196.0,0.0,9.0]","[1.7252331944622916,0.965793584244297,1.1826874673499232,1.581147244666654,0.0,0.8554832753021482]",0
2454,NEKOR375885573,Docter/Nurse/Pharmacist,84655,1289191,Personal loan,82028,9114,5,45570,4,9,"[84655.0,1289191.0,9114.0,45570.0,4.0,9.0]","[1.957323613616271,0.5185272904880373,2.008761382301006,2.237945084465754,1.261418797437482,0.8554832753021482]",0
2455,NEKOR959110059,Street Vendor,34138,2797067,Personal loan,9247,513,7,3591,6,18,"[34138.0,2797067.0,513.0,3591.0,6.0,18.0]","[0.7893108915200786,1.1250121764916936,0.11306721407948389,0.17635419790029674,1.8921281961562229,1.7109665506042964]",0
2456,NEKOR915160453,Docter/Nurse/Pharmacist,50862,1396657,Occupational Loans,23892,3982,6,23892,4,6,"[50862.0,1396657.0,3982.0,23892.0,4.0,6.0]","[1.175989529688155,0.5617513385923038,0.8776484336540056,1.1733373701570287,1.261418797437482,0.5703221835347654]",0
2458,NEKOR207916850,Tour Guide,3071,2661561,Personal loan,3013,1004,3,3012,3,3,"[3071.0,2661561.0,1004.0,3012.0,3.0,3.0]","[0.07100514815918219,1.0705101213075727,0.22128554178518875,0.14791947760392476,0.9460640980781114,0.2851610917673827]",0
2469,NEKOR373053224,Tour Guide,10594,1613279,Vehicle loan,6013,250,18,4500,1,24,"[10594.0,1613279.0,250.0,4500.0,1.0,24.0]","[0.24494579602682387,0.6488791720321118,0.05510098152021632,0.220995235464031,0.3153546993593705,2.2812887341390615]",0
2474,NEKOR482339770,Other,27475,1515362,Vehicle loan,15358,1279,3,3837,8,12,"[27475.0,1515362.0,1279.0,3837.0,8.0,12.0]","[0.6352544596787791,0.6094958403902394,0.2818966214574267,0.18843527077233044,2.522837594874964,1.1406443670695308]",0
2483,NEKOR136133055,Tour Guide,5733,2085519,Personal loan,5257,876,3,2628,9,6,"[5733.0,2085519.0,876.0,2628.0,9.0,6.0]","[0.13255373311513888,0.8388194738648663,0.193073839246838,0.12906121751099411,2.8381922942343345,0.5703221835347654]",0
2484,NEKOR885463270,Police/Military,14071,1959239,Personal loan,3432,143,22,3146,0,24,"[14071.0,1959239.0,143.0,3146.0,0.0,24.0]","[0.32533814384495363,0.7880282208675763,0.03151776142956374,0.15450022461552035,0.0,2.2812887341390615]",0
2498,NEKOR343176780,Other,8079,2996622,Vehicle loan,6278,1046,3,3138,6,6,"[8079.0,2996622.0,1046.0,3138.0,6.0,6.0]","[0.18679602474048612,1.205275468318382,0.2305425066805851,0.15410734419691763,1.8921281961562229,0.5703221835347654]",0
2512,NEKOR939523622,Street Vendor,36377,2401854,Vehicle loan,35529,3947,9,35523,6,9,"[36377.0,2401854.0,3947.0,35523.0,6.0,9.0]","[0.8410792167328461,0.9660530105840439,0.8699342962411754,1.7445363887530607,1.8921281961562229,0.8554832753021482]",0
2519,NEKOR981306313,Police/Military,5233,1453185,Personal loan,4452,494,8,3952,10,9,"[5233.0,1453185.0,494.0,3952.0,10.0,9.0]","[0.12099314240214927,0.5844875434500073,0.10887953948394746,0.19408292678974456,3.153546993593705,0.8554832753021482]",0
2524,NEKOR825534796,Lawyer/Accountant,9102,2799123,Vehicle loan,6683,371,3,1113,6,18,"[9102.0,2799123.0,371.0,1113.0,6.0,18.0]","[0.21044899333926287,1.1258391230878484,0.08176985657600103,0.05465948823810367,1.8921281961562229,1.7109665506042964]",0
2526,NEKOR544605244,Other,81923,2812675,Vehicle loan,17907,994,7,6958,4,18,"[81923.0,2812675.0,994.0,6958.0,4.0,18.0]","[1.8941565459604957,1.1312898917021916,0.2190815025243801,0.34170774407971727,1.261418797437482,1.7109665506042964]",0
2527,NEKOR169300893,Judge/Attorney,13671,2934500,Occupational Loans,12322,684,14,9576,9,18,"[13671.0,2934500.0,684.0,9576.0,9.0,18.0]","[0.31608967127456195,1.1802892930040199,0.15075628543931185,0.470277861067458,2.8381922942343345,1.7109665506042964]",0
2528,NEKOR573743413,Tour Guide,18575,1563719,Vehicle loan,11467,637,3,1911,4,18,"[18575.0,1563719.0,637.0,1911.0,4.0,18.0]","[0.42947594498756403,0.6289455760664348,0.14039730091351119,0.09384930999372516,1.261418797437482,1.7109665506042964]",0
2531,NEKOR094615021,Judge/Attorney,7173,2294867,Vehicle loan,6610,367,15,5505,2,18,"[7173.0,2294867.0,367.0,5505.0,2.0,18.0]","[0.16584823436854895,0.9230216217305354,0.08088824087167756,0.2703508380509979,0.630709398718741,1.7109665506042964]",0
2551,NEKOR471290853,Docter/Nurse/Pharmacist,19606,1492368,Occupational Loans,17865,1985,4,7940,0,9,"[19606.0,1492368.0,1985.0,7940.0,0.0,9.0]","[0.4533138830377486,0.6002473919311034,0.43750179327051764,0.3899338154632014,0.0,0.8554832753021482]",0
2558,NEKOR355652199,Teacher/Instructor,13569,1708773,Personal loan,11946,3982,3,11946,1,3,"[13569.0,1708773.0,3982.0,11946.0,1.0,3.0]","[0.31373131076911204,0.6872879455015702,0.8776484336540056,0.5866686850785143,0.3153546993593705,0.2851610917673827]",0
2566,NEKOR705035629,Docter/Nurse/Pharmacist,37741,1465454,Personal loan,7358,306,6,1836,6,24,"[37741.0,1465454.0,306.0,1836.0,6.0,24.0]","[0.8726165081978818,0.5894222748645128,0.06744360138074477,0.09016605606932465,1.8921281961562229,2.2812887341390615]",0
2570,NEKOR165799525,Police/Military,5906,1388607,Personal loan,4437,369,6,2214,10,12,"[5906.0,1388607.0,369.0,2214.0,10.0,12.0]","[0.13655369750183327,0.5585135369877093,0.0813290487238393,0.10872965584830326,3.153546993593705,1.1406443670695308]",0
2574,NEKOR377599669,Teacher/Instructor,21627,1368428,Personal loan,19462,1621,12,19452,8,12,"[21627.0,1368428.0,1621.0,19452.0,8.0,12.0]","[0.5000417906996526,0.5503973135617328,0.35727476417708265,0.955288737832518,2.522837594874964,1.1406443670695308]",0
2589,NEKOR411959999,Teacher/Instructor,3128,1756731,Personal loan,3069,1023,3,3069,8,3,"[3128.0,1756731.0,1023.0,3069.0,8.0,3.0]","[0.072323055500463,0.706577198837364,0.2254732163807252,0.15071875058646914,2.522837594874964,0.2851610917673827]",0
2592,NEKOR586017882,Lawyer/Accountant,68475,2419992,Occupational Loans,41213,13737,3,41211,8,3,"[68475.0,2419992.0,13737.0,41211.0,8.0,3.0]","[1.5832228981439271,0.9733483205845574,3.0276887325728468,2.0238743663795957,2.522837594874964,0.2851610917673827]",0
2595,NEKOR398893474,Politician/Family Member or Close Asscociates,10108,1960247,Vehicle loan,3440,191,6,1146,6,18,"[10108.0,1960247.0,191.0,1146.0,6.0,18.0]","[0.23370890185379797,0.7884336499380646,0.04209714988144527,0.0562801199648399,1.8921281961562229,1.7109665506042964]",0
2604,NEKOR719696472,Police/Military,12175,1247502,Personal loan,6326,351,8,2808,10,18,"[12175.0,1247502.0,351.0,2808.0,10.0,18.0]","[0.281500383861297,0.5017595002900326,0.07736177805438373,0.13790102692955536,3.153546993593705,1.7109665506042964]",0
2605,NEKOR790757818,Docter/Nurse/Pharmacist,13643,1503093,Personal loan,4177,696,3,2088,1,6,"[13643.0,1503093.0,696.0,2088.0,1.0,6.0]","[0.3154422781946345,0.6045611089757339,0.15340113255228224,0.10254178925531039,0.3153546993593705,0.5703221835347654]",0
2614,NEKOR530221936,Teacher/Instructor,15247,2121717,Vehicle loan,7129,396,5,1980,7,18,"[15247.0,2121717.0,396.0,1980.0,7.0,18.0]","[0.3525286532019052,0.8533787213782961,0.08727995472802266,0.09723790360417364,2.2074828955155934,1.7109665506042964]",0
2622,NEKOR358842641,Lawyer/Accountant,17033,1638652,Personal loan,12851,713,8,5704,1,18,"[17033.0,1638652.0,713.0,5704.0,1.0,18.0]","[0.3938230832287041,0.6590844813629658,0.15714799929565695,0.2801237384637406,0.3153546993593705,1.7109665506042964]",0
2624,NEKOR023474548,Docter/Nurse/Pharmacist,21057,1525600,Personal loan,15620,1735,8,13880,10,9,"[21057.0,1525600.0,1735.0,13880.0,10.0,9.0]","[0.4868627172868445,0.6136136804930764,0.3824008117503013,0.6816475262757223,3.153546993593705,0.8554832753021482]",0
2627,NEKOR705328398,Police/Military,9459,1334527,Personal loan,4745,1581,3,4743,9,3,"[9459.0,1334527.0,1581.0,4743.0,9.0,3.0]","[0.21870325510833746,0.5367619455869059,0.348458607133848,0.23292897817908867,2.8381922942343345,0.2851610917673827]",0
2632,NEKOR792949726,Politician/Family Member or Close Asscociates,18004,1537140,Personal loan,13816,1535,8,12280,0,9,"[18004.0,1537140.0,1535.0,12280.0,0.0,9.0]","[0.4162737503933299,0.6182551998119609,0.33832002653412824,0.603071442555178,0.0,0.8554832753021482]",0
2636,NEKOR241275921,Judge/Attorney,30580,2491981,Personal loan,10954,3651,3,10953,7,3,"[30580.0,2491981.0,3651.0,10953.0,7.0,3.0]","[0.7070457280064446,1.0023031155799798,0.8046947341212392,0.5379024031194515,2.2074828955155934,0.2851610917673827]",0
2637,NEKOR901387444,Lawyer/Accountant,4465,2395154,Occupational Loans,3478,193,3,579,10,18,"[4465.0,2395154.0,193.0,579.0,10.0,18.0]","[0.10323607506699722,0.9633581943417107,0.042537957733607,0.02843472029637199,3.153546993593705,1.7109665506042964]",0
2638,NEKOR218855661,Teacher/Instructor,12865,2122597,Personal loan,7190,1198,6,7188,1,6,"[12865.0,2122597.0,1198.0,7188.0,1.0,6.0]","[0.2974539990452227,0.8537326673922145,0.2640439034448766,0.3530030561145455,0.3153546993593705,0.5703221835347654]",0
2648,NEKOR278324180,Teacher/Instructor,26528,3149873,Personal loan,19829,6609,3,19827,7,3,"[26528.0,3149873.0,6609.0,19827.0,7.0,3.0]","[0.6133587008683767,1.2669147644308913,1.4566495474684387,0.9737050074545206,2.2074828955155934,0.2851610917673827]",0
2651,NEKOR575452191,Business Owner/Personal Business,35125,3145691,Vehicle loan,12649,351,24,8424,1,36,"[35125.0,3145691.0,351.0,8424.0,1.0,36.0]","[0.8121314975875201,1.26523271644202,0.07736177805438373,0.413703080788666,0.3153546993593705,3.4219331012085927]",0
2652,NEKOR733871208,Judge/Attorney,111605,2442093,Occupational Loans,4773,132,24,3168,9,36,"[111605.0,2442093.0,132.0,3168.0,9.0,36.0]","[2.580439453046411,0.9822375942818421,0.02909331824267422,0.15558064576667782,2.8381922942343345,3.4219331012085927]",0
2658,NEKOR354695973,Teacher/Instructor,24626,2097194,Vehicle loan,9978,1663,6,9978,7,6,"[24626.0,2097194.0,1663.0,9978.0,7.0,6.0]","[0.5693822137961643,0.843515291719977,0.366531729072479,0.4900201021022447,2.2074828955155934,0.5703221835347654]",0
2660,NEKOR232970529,Politician/Family Member or Close Asscociates,4689,1381281,Personal loan,4019,1339,3,4017,8,3,"[4689.0,1381281.0,1339.0,4017.0,8.0,3.0]","[0.10841521970641657,0.5555669364218386,0.29512085702227864,0.19727508019089168,2.522837594874964,0.2851610917673827]",0
