Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
2472,NEKOR493830835,Other,8425,3643760,Personal loan,5133,855,3,2565,8,6,"[8425.0,3643760.0,855.0,2565.0,8.0,6.0]","[0.19479595351387494,1.465561735994659,0.18844535679913982,0.12596728421449768,2.522837594874964,0.5703221835347654]",3
2485,NEKOR770487189,Judge/Attorney,53468,4194438,Personal loan,44574,1857,22,40854,7,24,"[53468.0,4194438.0,1857.0,40854.0,7.0,24.0]","[1.236243328484257,1.6870506940089265,0.4092900907321669,2.0063420776994496,2.2074828955155934,2.2812887341390615]",3
2487,NEKOR164614628,Retired,11944,5432557,Personal loan,7973,332,23,7636,2,24,"[11944.0,5432557.0,332.0,7636.0,2.0,24.0]","[0.27615939095189584,2.1850362449255543,0.07317410345884728,0.37500435955629796,0.630709398718741,2.2812887341390615]",3
2491,NEKOR236731586,Retired,24416,4430076,Occupational Loans,23984,999,3,2997,0,24,"[24416.0,4430076.0,999.0,2997.0,0.0,24.0]","[0.5645267656967087,1.7818269790404075,0.22018352215478443,0.14718282681904465,0.0,2.2812887341390615]",3
2492,NEKOR836431148,Street Vendor,8834,3499822,Personal loan,5965,248,19,4712,5,24,"[8834.0,3499822.0,248.0,4712.0,5.0,24.0]","[0.20425251671710043,1.4076682344589928,0.05466017366805459,0.23140656655700315,1.5767734967968525,2.2812887341390615]",3
2494,NEKOR822415825,Teacher/Instructor,17638,4650191,Personal loan,6283,698,4,2792,7,9,"[17638.0,4650191.0,698.0,2792.0,7.0,9.0]","[0.4078113979914215,1.870359736828644,0.153841940404444,0.1371152660923499,2.2074828955155934,0.8554832753021482]",3
2495,NEKOR565030658,Judge/Attorney,15090,3309217,Vehicle loan,9265,1544,6,9264,8,6,"[15090.0,3309217.0,1544.0,9264.0,8.0,6.0]","[0.34889862771802643,1.3310047344784064,0.340303661868856,0.45495552474195183,2.522837594874964,0.5703221835347654]",3
2496,NEKOR828671821,Other,66325,4233389,Personal loan,47834,15944,3,47832,0,3,"[66325.0,4233389.0,15944.0,47832.0,0.0,3.0]","[1.5335123580780718,1.7027172294499895,3.5141201974333165,2.3490320228256736,0.0,0.2851610917673827]",3
2500,NEKOR373487025,Street Vendor,41313,3947484,Personal loan,36762,4084,8,32672,0,9,"[41313.0,3947484.0,4084.0,32672.0,0.0,9.0]","[0.9552053682514796,1.5877229850075585,0.9001296341142538,1.6045236295735157,0.0,0.8554832753021482]",3
2517,NEKOR824679410,Politician/Family Member or Close Asscociates,4228,4007065,Personal loan,3173,176,17,2992,8,18,"[4228.0,4007065.0,176.0,2992.0,8.0,18.0]","[0.09775635506904015,1.611687141206731,0.03879109099023229,0.14693727655741795,2.522837594874964,1.7109665506042964]",3
2518,NEKOR200434366,Street Vendor,4200,3828310,Personal loan,4077,453,6,2718,3,9,"[4200.0,3828310.0,453.0,2718.0,3.0,9.0]","[0.09710896198911273,1.5397898460726593,0.09984297851463197,0.13348112222027472,0.9460640980781114,0.8554832753021482]",3
2521,NEKOR050916669,Street Vendor,41051,3613497,Vehicle loan,7739,214,26,5564,8,36,"[41051.0,3613497.0,214.0,5564.0,8.0,36.0]","[0.949147618717873,1.4533896130182813,0.047166440181305176,0.273248331138193,2.522837594874964,3.4219331012085927]",3
2523,NEKOR671476764,Street Vendor,48116,4404242,Personal loan,43307,7217,4,28868,10,6,"[48116.0,4404242.0,7217.0,28868.0,10.0,6.0]","[1.112498765492416,1.7714362502636258,1.5906551345256048,1.4177089905279217,3.153546993593705,0.5703221835347654]",3
2534,NEKOR931249310,Street Vendor,18838,4678924,Vehicle loan,6240,2080,3,6240,1,3,"[18838.0,4678924.0,2080.0,6240.0,1.0,3.0]","[0.4355568157025966,1.8819164763944591,0.45844016624819983,0.306446726510123,0.3153546993593705,0.2851610917673827]",3
2538,NEKOR474249526,Tour Guide,17332,4409471,Vehicle loan,3570,198,16,3168,4,18,"[17332.0,4409471.0,198.0,3168.0,4.0,18.0]","[0.40073631647507185,1.7735394135667841,0.04363997736401133,0.15558064576667782,1.261418797437482,1.7109665506042964]",3
2541,NEKOR782713823,Politician/Family Member or Close Asscociates,8553,5892854,Personal loan,7311,304,23,6992,2,24,"[8553.0,5892854.0,304.0,6992.0,2.0,24.0]","[0.1977554647364003,2.370172936253505,0.06700279352858304,0.34337748585877886,0.630709398718741,2.2812887341390615]",3
2544,NEKOR983704726,Politician/Family Member or Close Asscociates,10945,5001901,Occupational Loans,9375,520,10,5200,0,18,"[10945.0,5001901.0,520.0,5200.0,0.0,18.0]","[0.2530613307073426,2.011821501095962,0.11461004156204996,0.25537227209176916,0.0,1.7109665506042964]",3
2546,NEKOR690032985,Tour Guide,85208,3450877,Occupational Loans,82203,9133,4,36532,10,9,"[85208.0,3450877.0,9133.0,36532.0,10.0,9.0]","[1.9701096269448375,1.3879819984916792,2.012949056896543,1.794088431549329,3.153546993593705,0.8554832753021482]",3
2547,NEKOR662688899,Politician/Family Member or Close Asscociates,8976,4968162,Personal loan,5663,1887,3,5661,0,3,"[8976.0,4968162.0,1887.0,5661.0,0.0,3.0]","[0.20753572447958948,1.9982512913646062,0.4159022085145928,0.278012006213751,0.0,0.2851610917673827]",3
2549,NEKOR469358257,Lawyer/Accountant,160131,3541407,Personal loan,68976,3832,17,65144,5,18,"[160131.0,3541407.0,3832.0,65144.0,5.0,18.0]","[3.7024179029234787,1.4243941946735343,0.8445878447418759,3.1992252486819637,1.5767734967968525,1.7109665506042964]",3
2561,NEKOR807336058,Other,7183,4913881,Occupational Loans,4385,730,5,3650,9,6,"[7183.0,4913881.0,730.0,3650.0,9.0,6.0]","[0.16607944618280876,1.976418855476533,0.16089486603903166,0.1792516909874918,2.8381922942343345,0.5703221835347654]",3
2577,NEKOR367889325,Lawyer/Accountant,31989,3412009,Personal loan,24749,8249,3,24747,4,3,"[31989.0,3412009.0,8249.0,24747.0,4.0,3.0]","[0.7396234726356493,1.3723488465951108,1.8181119862410577,1.2153264648951945,1.261418797437482,0.2851610917673827]",3
2584,NEKOR352937221,Politician/Family Member or Close Asscociates,7669,3255022,Occupational Loans,3493,1164,3,3492,8,3,"[7669.0,3255022.0,1164.0,3492.0,8.0,3.0]","[0.17731634035583466,1.3092068887689658,0.2565501699581272,0.17149230272008806,2.522837594874964,0.2851610917673827]",3
2587,NEKOR344932571,Business Owner/Personal Business,387052,3532627,Personal loan,101356,5630,7,39410,7,18,"[387052.0,3532627.0,5630.0,39410.0,7.0,18.0]","[8.94909951328811,1.4208627787619394,1.2408741038352715,1.935427162141658,2.2074828955155934,1.7109665506042964]",3
2600,NEKOR042348355,Politician/Family Member or Close Asscociates,3065,4361632,Occupational Loans,3037,126,8,1008,1,24,"[3065.0,4361632.0,126.0,1008.0,1.0,24.0]","[0.07086642107062631,1.7542980233851453,0.027770894686189027,0.04950293274394295,0.3153546993593705,2.2812887341390615]",3
2612,NEKOR192258500,Business Owner/Personal Business,95084,4292757,Personal loan,28806,2400,9,21600,3,12,"[95084.0,4292757.0,2400.0,21600.0,3.0,12.0]","[2.1984544147078084,1.726595714625339,0.5289694225940768,1.0607771302273488,0.9460640980781114,1.1406443670695308]",3
2618,NEKOR388531448,Business Owner/Personal Business,31849,4029739,Personal loan,13237,2206,3,6618,6,6,"[31849.0,4029739.0,2206.0,6618.0,6.0,6.0]","[0.7363865072360122,1.6208068820244423,0.4862110609343889,0.3250103262891016,1.8921281961562229,0.5703221835347654]",3
2626,NEKOR573140789,Lawyer/Accountant,108317,3950214,Personal loan,85537,9504,8,76032,5,9,"[108317.0,3950214.0,9504.0,76032.0,5.0,9.0]","[2.5044170085177915,1.5888210220734644,2.0947189134725437,3.733935498400268,1.5767734967968525,0.8554832753021482]",3
2630,NEKOR759583474,Politician/Family Member or Close Asscociates,10185,3280835,Personal loan,6595,549,8,4392,9,12,"[10185.0,3280835.0,549.0,4392.0,9.0,12.0]","[0.23548923282359838,1.319589171106779,0.12100175541839504,0.21569134981289426,2.8381922942343345,1.1406443670695308]",3
2642,NEKOR839069729,Street Vendor,40827,4017302,Personal loan,10590,294,11,3234,3,36,"[40827.0,4017302.0,294.0,3234.0,3.0,36.0]","[0.9439684740784536,1.6158045790981888,0.0647987542677744,0.15882190922015027,0.9460640980781114,3.4219331012085927]",3
2646,NEKOR473438447,Tour Guide,67044,3732607,Occupational Loans,4187,697,3,2091,9,6,"[67044.0,3732607.0,697.0,2091.0,9.0,6.0]","[1.550136487523351,1.5012970104248953,0.1536215364783631,0.10268911941228641,2.8381922942343345,0.5703221835347654]",3
2654,NEKOR540379273,Other,5593,3253830,Personal loan,4396,488,7,3416,8,9,"[5593.0,3253830.0,488.0,3416.0,8.0,9.0]","[0.1293167677155018,1.3087274528046582,0.10755711592746227,0.1677599387433622,2.522837594874964,0.8554832753021482]",3
2659,NEKOR860215326,Street Vendor,90091,3538248,Vehicle loan,67404,7489,7,52423,6,9,"[90091.0,3538248.0,7489.0,52423.0,6.0,9.0]","[2.083010355847894,1.4231236089258432,1.6506050024196002,2.5744962730513103,1.8921281961562229,0.8554832753021482]",3
2675,NEKOR236586828,Judge/Attorney,28926,3616663,Personal loan,3871,1290,3,3870,8,3,"[28926.0,3616663.0,1290.0,3870.0,8.0,3.0]","[0.668803293927875,1.4546630142456287,0.2843210646443162,0.19005590249906668,2.522837594874964,0.2851610917673827]",3
2677,NEKOR463906213,Lawyer/Accountant,38461,3392976,Vehicle loan,18401,2044,6,12264,3,9,"[38461.0,3392976.0,2044.0,12264.0,3.0,9.0]","[0.8892637588245869,1.364693557409987,0.4505056249092887,0.6022856817179725,0.9460640980781114,0.8554832753021482]",3
2678,NEKOR905833535,Lawyer/Accountant,32329,6215602,Vehicle loan,21582,7194,3,21582,3,3,"[32329.0,6215602.0,7194.0,21582.0,3.0,3.0]","[0.7474846743204823,2.499985854549113,1.585585844225745,1.0598931492854926,0.9460640980781114,0.2851610917673827]",3
2679,NEKOR578026932,Judge/Attorney,43451,4485239,Vehicle loan,5880,490,5,2450,7,12,"[43451.0,4485239.0,490.0,2450.0,7.0,12.0]","[1.0046384541402231,1.8040141653651582,0.107997923779624,0.12031962819708354,2.2074828955155934,1.1406443670695308]",3
2684,NEKOR748806708,Retired,25968,4498105,Vehicle loan,25269,8423,3,25269,2,3,"[25968.0,4498105.0,8423.0,25269.0,2.0,3.0]","[0.6004108392698284,1.809189016973197,1.8564622693791284,1.240961912209022,0.630709398718741,0.2851610917673827]",3
2693,NEKOR461956569,Street Vendor,32888,4978535,Occupational Loans,26823,1117,14,15638,5,24,"[32888.0,4978535.0,1117.0,15638.0,5.0,24.0]","[0.7604094147376046,2.0024234300036694,0.24619118543232654,0.7679829982636704,1.5767734967968525,2.2812887341390615]",3
2697,NEKOR853262468,Street Vendor,35531,3450657,Occupational Loans,24929,2769,6,16614,6,9,"[35531.0,3450657.0,2769.0,16614.0,6.0,9.0]","[0.8215186972464678,1.3878935119881997,0.610298471317916,0.8159144093332025,1.8921281961562229,0.8554832753021482]",3
2705,NEKOR584020321,Tour Guide,7038,3311755,Vehicle loan,3954,659,4,2636,7,6,"[7038.0,3311755.0,659.0,2636.0,7.0,6.0]","[0.16272687487604176,1.3320255469594573,0.14524618728729022,0.12945409792959683,2.2074828955155934,0.5703221835347654]",3
2710,NEKOR451507210,Retired,41597,6016189,Personal loan,16266,903,8,7224,5,18,"[41597.0,6016189.0,903.0,7224.0,5.0,18.0]","[0.9617717837764577,2.419779676738307,0.19902474525102137,0.3547710179982578,1.5767734967968525,1.7109665506042964]",3
2715,NEKOR615498532,Retired,34895,4133485,Occupational Loans,15520,646,19,12274,10,24,"[34895.0,4133485.0,646.0,12274.0,10.0,24.0]","[0.806813625859545,1.6625347037971445,0.14238093624823897,0.6027767822412259,3.153546993593705,2.2812887341390615]",3
2717,NEKOR264978654,Teacher/Instructor,9359,3316021,Personal loan,9255,771,3,2313,4,12,"[9359.0,3316021.0,771.0,2313.0,4.0,12.0]","[0.21639113696573953,1.3337413807042027,0.16993142700834715,0.11359155102851194,1.261418797437482,1.1406443670695308]",3
2730,NEKOR954337796,Teacher/Instructor,11675,3772292,Personal loan,7442,620,10,6200,6,12,"[11675.0,3772292.0,620.0,6200.0,6.0,12.0]","[0.2699397931483074,1.5172587690184767,0.13665043417013648,0.3044823244171094,1.8921281961562229,1.1406443670695308]",3
2732,NEKOR176661483,Lawyer/Accountant,91660,5717810,Personal loan,85784,28594,3,85782,5,3,"[91660.0,5717810.0,28594.0,85782.0,5.0,3.0]","[2.1192874895052554,2.2997682475485823,6.3022298623562625,4.212758508572335,1.5767734967968525,0.2851610917673827]",3
2743,NEKOR365542418,Business Owner/Personal Business,5292,3216501,Personal loan,3627,100,20,2000,4,36,"[5292.0,3216501.0,100.0,2000.0,4.0,36.0]","[0.12235729210628205,1.2937133042210676,0.02204039260808653,0.09822010465068044,1.261418797437482,3.4219331012085927]",3
2746,NEKOR306051702,Business Owner/Personal Business,37835,4512857,Vehicle loan,20749,864,19,16416,5,24,"[37835.0,4512857.0,864.0,16416.0,5.0,24.0]","[0.8747898992519239,1.8151224392428835,0.1904289921338676,0.8061906189727851,1.5767734967968525,2.2812887341390615]",3
2759,NEKOR753991287,Other,26909,4546495,Occupational Loans,25240,2103,7,14721,8,12,"[26909.0,4546495.0,2103.0,14721.0,8.0,12.0]","[0.6221678709916749,1.8286520256249144,0.4635094565480597,0.7229490802813334,2.522837594874964,1.1406443670695308]",3
2786,NEKOR403445487,Retired,3437,6101924,Personal loan,3194,88,7,616,7,36,"[3437.0,6101924.0,88.0,616.0,7.0,36.0]","[0.07946750056109059,2.454263269355686,0.019395545495116146,0.030251792232409577,2.2074828955155934,3.4219331012085927]",3
2791,NEKOR084063104,Retired,4042,4935571,Vehicle loan,3983,221,6,1326,7,18,"[4042.0,4935571.0,221.0,1326.0,7.0,18.0]","[0.09345581532380802,1.9851428202968626,0.04870926766387123,0.06511992938340114,2.2074828955155934,1.7109665506042964]",3
2799,NEKOR655005349,Teacher/Instructor,17619,3995146,Vehicle loan,8621,478,18,8604,1,18,"[17619.0,3995146.0,478.0,8604.0,1.0,18.0]","[0.4073720955443279,1.6068931837750342,0.10535307666665361,0.4225428902072273,0.3153546993593705,1.7109665506042964]",3
2800,NEKOR242379573,Politician/Family Member or Close Asscociates,5041,5245514,Occupational Loans,4310,119,10,1190,1,36,"[5041.0,5245514.0,119.0,1190.0,1.0,36.0]","[0.11655387556836126,2.1098054218785784,0.02622806720362297,0.05844096226715487,0.3153546993593705,3.4219331012085927]",3
2809,NEKOR376859946,Business Owner/Personal Business,230999,4833937,Personal loan,58540,19513,3,58539,4,3,"[230999.0,4833937.0,19513.0,58539.0,4.0,3.0]","[5.340969788219774,1.9442644689575643,4.300741809615925,2.8748533530730915,1.261418797437482,0.2851610917673827]",3
2812,NEKOR428943321,Tour Guide,26123,4652649,Occupational Loans,10814,300,36,10800,5,36,"[26123.0,4652649.0,300.0,10800.0,5.0,36.0]","[0.6039946223908552,1.8713483723993387,0.0661211778242596,0.5303885651136744,1.5767734967968525,3.4219331012085927]",3
2816,NEKOR198078562,Judge/Attorney,54914,3830375,Occupational Loans,26757,1486,8,11888,10,18,"[54914.0,3830375.0,1486.0,11888.0,10.0,18.0]","[1.269676556826223,1.5406204125712293,0.3275202341561658,0.5838203020436445,3.153546993593705,1.7109665506042964]",3
2819,NEKOR143207535,Retired,22067,5461316,Occupational Loans,5357,446,12,5352,3,12,"[22067.0,5461316.0,446.0,5352.0,3.0,12.0]","[0.5102151105270835,2.196603441987235,0.09830015103206592,0.26283700004522087,0.9460640980781114,1.1406443670695308]",3
2821,NEKOR768025299,Teacher/Instructor,26147,3689085,Vehicle loan,9896,824,5,4120,9,12,"[26147.0,3689085.0,824.0,4120.0,9.0,12.0]","[0.6045495307450787,1.483791966768354,0.181612835090633,0.20233341558040172,2.8381922942343345,1.1406443670695308]",3
2831,NEKOR460859241,Street Vendor,32970,4906420,Personal loan,20612,3435,5,17175,10,6,"[32970.0,4906420.0,3435.0,17175.0,10.0,6.0]","[0.7623053516145349,1.973417956374436,0.7570874860877723,0.8434651486877184,3.153546993593705,0.5703221835347654]",3
2834,NEKOR634882360,Street Vendor,3660,3576554,Vehicle loan,3371,561,4,2244,10,6,"[3660.0,3576554.0,561.0,2244.0,10.0,6.0]","[0.08462352401908395,1.4385307180271594,0.12364660253136543,0.11020295741806346,3.153546993593705,0.5703221835347654]",3
2835,NEKOR040138488,Tour Guide,35909,3822136,Personal loan,26794,744,31,23064,2,36,"[35909.0,3822136.0,744.0,23064.0,2.0,36.0]","[0.8302585038254878,1.5373065930159182,0.16398052100416377,1.1326742468316469,0.630709398718741,3.4219331012085927]",3
2840,NEKOR672575191,Street Vendor,29317,3479142,Occupational Loans,6567,2189,3,6567,0,3,"[29317.0,3479142.0,2189.0,6567.0,0.0,3.0]","[0.6778436758654328,1.3993505031319105,0.48246419419101416,0.3225057136205092,0.0,0.2851610917673827]",3
2841,NEKOR918841917,Tour Guide,21464,4210456,Personal loan,15527,431,11,4741,5,36,"[21464.0,4210456.0,431.0,4741.0,5.0,36.0]","[0.496273038127218,1.6934933158850003,0.09499409214085294,0.232830758074438,1.5767734967968525,3.4219331012085927]",3
2842,NEKOR574094996,Lawyer/Accountant,66627,4958383,Occupational Loans,57351,3186,14,44604,5,18,"[66627.0,4958383.0,3186.0,44604.0,5.0,18.0]","[1.5404949548687177,1.994318066284938,0.7022069084936369,2.1905047739194754,1.5767734967968525,1.7109665506042964]",3
2848,NEKOR073856581,Lawyer/Accountant,30672,4245026,Vehicle loan,4131,229,11,2519,9,18,"[30672.0,4245026.0,229.0,2519.0,9.0,18.0]","[0.7091728766976346,1.707397763272681,0.050472499072518155,0.12370822180753202,2.8381922942343345,1.7109665506042964]",3
2882,NEKOR813437624,Other,3739,3193209,Vehicle loan,3047,126,3,378,1,24,"[3739.0,3193209.0,126.0,378.0,1.0,24.0]","[0.08645009735173631,1.2843449967708547,0.027770894686189027,0.018563599778978604,0.3153546993593705,2.2812887341390615]",3
2884,NEKOR693480018,Politician/Family Member or Close Asscociates,3608,4637745,Vehicle loan,3197,355,3,1065,9,9,"[3608.0,4637745.0,355.0,1065.0,9.0,9.0]","[0.08342122258493304,1.8653538139999755,0.07824339375870717,0.05230220572648734,2.8381922942343345,0.8554832753021482]",3
2888,NEKOR438615005,Judge/Attorney,58076,4324087,Occupational Loans,45005,5000,4,20000,10,9,"[58076.0,4324087.0,5000.0,20000.0,10.0,9.0]","[1.3427857324951693,1.7391969971435928,1.1020196304043264,0.9822010465068045,3.153546993593705,0.8554832753021482]",3
2889,NEKOR603263889,Retired,30487,6143300,Occupational Loans,11461,3820,3,11460,1,3,"[30487.0,6143300.0,3820.0,11460.0,1.0,3.0]","[0.7048954581338285,2.470905167391922,0.8419429976289055,0.5628011996483989,0.3153546993593705,0.2851610917673827]",3
2898,NEKOR367248121,Street Vendor,44056,3981620,Vehicle loan,14155,589,22,12958,8,24,"[44056.0,3981620.0,589.0,12958.0,8.0,24.0]","[1.0186267689029407,1.6014528726565567,0.12981791246162966,0.6363680580317587,2.522837594874964,2.2812887341390615]",3
2899,NEKOR706462744,Retired,11608,4171351,Occupational Loans,3127,260,10,2600,2,12,"[11608.0,4171351.0,260.0,2600.0,2.0,12.0]","[0.2683906739927668,1.6777648398915015,0.05730502078102498,0.12768613604588458,0.630709398718741,1.1406443670695308]",3
2912,NEKOR344996187,Judge/Attorney,13103,4146077,Vehicle loan,11562,963,11,10593,5,12,"[13103.0,4146077.0,963.0,10593.0,5.0,12.0]","[0.30295684022460573,1.6675993494872132,0.2122489808158733,0.5202227842823289,1.5767734967968525,1.1406443670695308]",3
2919,NEKOR328613006,Street Vendor,7844,4218629,Occupational Loans,4361,181,18,3258,6,24,"[7844.0,4218629.0,181.0,3258.0,6.0,24.0]","[0.18136254710538102,1.6967805894892674,0.03989311062063662,0.16000055047595846,1.8921281961562229,2.2812887341390615]",3
2922,NEKOR589137265,Other,72766,3269451,Personal loan,48263,16087,3,48261,2,3,"[72766.0,3269451.0,16087.0,48261.0,2.0,3.0]","[1.682435887642804,1.3150103967630893,3.54563795886288,2.3701002352732443,0.630709398718741,0.2851610917673827]",3
2930,NEKOR563773447,Judge/Attorney,44071,4047379,Personal loan,32280,2690,7,18830,10,12,"[44071.0,4047379.0,2690.0,18830.0,10.0,12.0]","[1.0189735866243304,1.6279018907579883,0.5928865611575277,0.9247422852861564,3.153546993593705,1.1406443670695308]",3
2934,NEKOR502567940,Teacher/Instructor,14136,3480268,Vehicle loan,4996,832,4,3328,3,6,"[14136.0,3480268.0,832.0,3328.0,3.0,6.0]","[0.32684102063764225,1.3998033931451743,0.18337606649927993,0.16343825413873225,0.9460640980781114,0.5703221835347654]",3
2936,NEKOR158080448,Street Vendor,40210,3597277,Personal loan,27722,1155,16,18480,10,24,"[40210.0,3597277.0,1155.0,18480.0,10.0,24.0]","[0.9297027051386245,1.4468657444435582,0.2545665346233994,0.9075537669722873,3.153546993593705,2.2812887341390615]",3
